"year","player_id","total_points","total_won"
2002,102856,6509,3337
2002,102860,7086,3612
2002,102863,790,370
2002,102869,3567,1705
2002,102880,2584,1291
2002,102882,4615,2332
2002,102887,4699,2242
2002,102905,8248,4040
2002,102925,1777,856
2002,102950,8275,4082
2002,102956,106,40
2002,102965,680,319
2002,102967,249,117
2002,102987,6634,3275
2002,102998,8864,4549
2002,102999,3083,1485
2002,103007,346,176
2002,103009,138,63
2002,103017,6381,3156
2002,103018,7688,3840
2002,103060,161,86
2002,103063,665,313
2002,103066,232,113
2002,103084,10314,5360
2002,103096,8718,4462
2002,103103,7497,3710
2002,103104,232,101
2002,103105,448,203
2002,103114,2965,1345
2002,103133,91,40
2002,103151,8013,3947
2002,103153,571,290
2002,103157,875,412
2002,103163,10592,5423
2002,103165,349,176
2002,103166,2365,1199
2002,103171,4013,1973
2002,103174,3702,1778
2002,103176,5995,3025
2002,103181,739,332
2002,103182,3993,1972
2002,103184,622,305
2002,103185,372,176
2002,103188,2827,1328
2002,103198,258,122
2002,103204,345,167
2002,103206,8781,4550
2002,103228,130,59
2002,103240,585,294
2002,103248,2180,986
2002,103250,169,84
2002,103252,6945,3442
2002,103254,662,316
2002,103264,948,448
2002,103280,2743,1339
2002,103285,4690,2370
2002,103292,9025,4713
2002,103294,4812,2275
2002,103305,146,71
2002,103318,2175,1044
2002,103319,3267,1612
2002,103325,121,56
2002,103333,197,91
2002,103344,9274,4658
2002,103356,7494,3728
2002,103387,10283,5342
2002,103395,413,197
2002,103401,83,27
2002,103403,99,37
2002,103408,2499,1243
2002,103420,1597,754
2002,103428,11210,5765
2002,103444,2241,1128
2002,103451,1030,486
2002,103454,6397,3281
2002,103484,9458,4779
2002,103487,943,418
2002,103498,12363,6424
2002,103506,423,194
2002,103507,11694,5999
2002,103523,138,64
2002,103535,389,185
2002,103566,4083,2027
2002,103573,NA,NA
2002,103580,NA,NA
2002,103581,5057,2522
2002,103594,549,256
2002,103598,8168,4147
2002,103600,NA,NA
2002,103602,9985,5155
2002,103632,2160,1091
2002,103656,6228,3006
2002,103663,188,85
2002,103672,95,40
2002,103693,150,71
2002,103694,6175,3057
2002,103700,168,70
2002,103709,5877,2902
2002,103714,2300,1072
2002,103720,12478,6613
2002,103722,126,54
2002,103737,963,468
2002,103758,5642,2868
2002,103781,2963,1461
2002,103786,5859,2868
2002,103789,4392,2093
2002,103799,146,54
2002,103812,758,384
2002,103813,7406,3712
2002,103817,NA,NA
2002,103819,11816,6211
2002,103820,195,88
2002,103821,170,73
2002,103823,108,45
2002,103835,327,154
2002,103837,805,392
2002,103852,6420,3116
2002,103857,282,132
2002,103863,105,40
2002,103888,3510,1717
2002,103898,306,127
2002,103900,9731,4917
2002,103908,5915,3042
2002,103909,5868,3030
2002,103914,75,23
2002,103917,120,55
2002,103970,2476,1282
2002,103971,1186,582
2002,103990,8782,4363
2002,104004,199,99
2002,104019,693,362
2002,104022,8815,4493
2002,104026,362,184
2002,104043,588,284
2002,104053,10162,5355
2002,104068,2571,1211
2002,104076,5766,2863
2002,104082,115,45
2002,104136,NA,NA
2002,104166,546,270
2002,104180,210,103
2002,104196,197,94
2002,104250,248,95
2002,104259,464,213
2002,104268,NA,NA
2002,104269,404,184
2002,104330,122,51
2002,104339,1881,909
2002,104372,378,174
2002,104379,396,189
2002,104386,NA,NA
2002,104417,1016,486
2002,104433,432,196
2002,104499,NA,NA
2002,104503,101,39
2002,104548,105,43
2002,104745,232,113
2002,104755,1237,573
2002,200003,NA,NA
2002,200008,NA,NA
2002,200009,NA,NA
2002,200011,NA,NA
2002,200033,NA,NA
2002,200043,NA,NA
2002,200056,NA,NA
2002,200060,NA,NA
2002,200067,NA,NA
2002,200069,NA,NA
2002,200079,NA,NA
2002,200104,NA,NA
2002,200108,NA,NA
2002,200120,NA,NA
2002,200121,NA,NA
2002,200748,NA,NA
2002,200754,NA,NA
2002,200764,NA,NA
2002,200770,NA,NA
2002,200772,NA,NA
2002,200773,NA,NA
2002,201086,NA,NA
2002,201212,NA,NA
2002,201281,NA,NA
2002,201284,NA,NA
2002,201286,NA,NA
2002,201287,NA,NA
2002,201290,NA,NA
2002,201291,NA,NA
2002,201292,NA,NA
2002,201293,NA,NA
2002,201294,NA,NA
2002,201300,NA,NA
2002,201301,NA,NA
2002,201302,NA,NA
2002,201303,NA,NA
2002,201304,NA,NA
2002,201305,NA,NA
2002,201308,NA,NA
2002,201309,NA,NA
2002,201310,NA,NA
2002,201311,NA,NA
2002,201315,NA,NA
2002,201318,NA,NA
2002,201320,NA,NA
2002,201325,NA,NA
2002,201328,NA,NA
2002,201329,NA,NA
2002,201332,NA,NA
2002,201334,NA,NA
2002,201336,NA,NA
2002,201339,NA,NA
2002,201345,NA,NA
2002,201346,NA,NA
2002,201347,NA,NA
2002,201348,NA,NA
2002,201349,NA,NA
2002,201352,NA,NA
2002,201354,NA,NA
2002,201355,NA,NA
2002,201360,NA,NA
2002,201363,NA,NA
2002,201365,NA,NA
2002,201366,NA,NA
2002,201368,NA,NA
2002,201370,NA,NA
2002,201371,NA,NA
2002,201373,NA,NA
2002,201377,NA,NA
2002,201383,NA,NA
2002,201385,NA,NA
2002,201386,NA,NA
2002,201387,NA,NA
2002,201388,NA,NA
2002,201397,NA,NA
2002,201401,NA,NA
2002,201411,NA,NA
2002,201416,NA,NA
2002,201417,NA,NA
2002,201419,NA,NA
2002,201444,NA,NA
2002,201454,NA,NA
2002,201459,NA,NA
2002,201464,NA,NA
2002,201466,NA,NA
2002,201479,NA,NA
2002,201541,NA,NA
2003,101736,9307,5059
2003,101868,1715,848
2003,101885,5664,2717
2003,101889,NA,NA
2003,101962,9885,4998
2003,101965,6562,3333
2003,102035,7089,3634
2003,102106,5475,2673
2003,102110,318,158
2003,102143,1381,709
2003,102148,5782,2851
2003,102179,6069,3011
2003,102202,5677,2779
2003,102227,7910,4035
2003,102231,413,169
2003,102233,NA,NA
2003,102257,3134,1594
2003,102269,1060,539
2003,102271,5885,2946
2003,102286,683,323
2003,102287,4126,1945
2003,102300,440,208
2003,102306,106,42
2003,102318,2686,1296
2003,102344,5725,2914
2003,102358,5558,2720
2003,102374,5139,2509
2003,102381,1456,715
2003,102382,1001,477
2003,102401,4530,2229
2003,102434,8112,4092
2003,102450,7031,3641
2003,102456,7328,3681
2003,102494,3592,1708
2003,102512,363,174
2003,102538,347,165
2003,102539,1276,611
2003,102548,345,158
2003,102558,1793,877
2003,102562,10730,5532
2003,102565,3060,1424
2003,102567,323,139
2003,102571,4500,2258
2003,102585,148,67
2003,102610,7269,3653
2003,102615,1778,874
2003,102642,4655,2315
2003,102667,206,96
2003,102694,6260,3077
2003,102703,6031,2999
2003,102720,833,370
2003,102730,1666,794
2003,102770,3266,1598
2003,102780,1011,490
2003,102783,14084,7379
2003,102785,128,57
2003,102788,2560,1211
2003,102800,557,262
2003,102811,253,121
2003,102821,2353,1063
2003,102834,1237,628
2003,102839,6484,3230
2003,102845,11916,6224
2003,102851,1867,867
2003,102854,8771,4552
2003,102856,9109,4726
2003,102860,8131,4166
2003,102863,1019,506
2003,102864,211,94
2003,102869,2805,1436
2003,102880,3236,1608
2003,102882,8209,4198
2003,102886,1633,809
2003,102887,1762,857
2003,102905,5746,2810
2003,102925,3986,1941
2003,102950,7031,3375
2003,102965,462,213
2003,102987,3272,1504
2003,102998,5940,2939
2003,102999,561,278
2003,103007,135,62
2003,103009,559,274
2003,103017,5015,2492
2003,103018,9455,4797
2003,103029,171,79
2003,103035,118,51
2003,103066,117,50
2003,103084,1135,569
2003,103096,8185,4230
2003,103103,7679,3887
2003,103104,197,98
2003,103105,2392,1166
2003,103114,198,88
2003,103133,5303,2605
2003,103151,8006,4074
2003,103153,970,488
2003,103157,865,408
2003,103166,3473,1658
2003,103169,1468,743
2003,103171,6834,3368
2003,103174,664,325
2003,103176,7284,3579
2003,103181,2169,1061
2003,103182,1148,517
2003,103184,1176,588
2003,103185,401,206
2003,103188,320,158
2003,103193,102,40
2003,103201,99,38
2003,103204,735,341
2003,103206,8813,4499
2003,103228,724,344
2003,103230,219,110
2003,103238,348,166
2003,103240,157,76
2003,103248,932,445
2003,103250,361,185
2003,103252,6159,3015
2003,103254,271,122
2003,103264,2470,1175
2003,103280,7917,3958
2003,103285,7606,3841
2003,103292,9159,4654
2003,103294,3596,1740
2003,103318,2111,956
2003,103319,2172,1050
2003,103325,2827,1390
2003,103333,2950,1495
2003,103344,7116,3612
2003,103356,4483,2186
2003,103373,907,432
2003,103385,666,326
2003,103387,10105,5134
2003,103395,260,127
2003,103403,142,66
2003,103408,5208,2524
2003,103428,8213,4164
2003,103429,2083,1028
2003,103435,163,77
2003,103444,5029,2441
2003,103451,900,422
2003,103454,7379,3790
2003,103455,367,170
2003,103465,177,81
2003,103470,2565,1231
2003,103484,8823,4538
2003,103498,3469,1780
2003,103503,147,69
2003,103506,235,100
2003,103507,12238,6490
2003,103520,110,43
2003,103523,NA,NA
2003,103530,673,335
2003,103535,184,87
2003,103566,2125,988
2003,103573,452,223
2003,103580,456,213
2003,103581,6818,3466
2003,103594,NA,NA
2003,103598,6284,3146
2003,103602,9184,4663
2003,103626,258,139
2003,103632,5554,2739
2003,103656,3436,1688
2003,103672,1710,821
2003,103693,1089,543
2003,103694,7864,3842
2003,103709,1006,500
2003,103714,2775,1340
2003,103720,7147,3828
2003,103722,214,105
2003,103730,119,52
2003,103735,132,57
2003,103737,257,123
2003,103752,176,77
2003,103754,154,62
2003,103758,5978,3135
2003,103781,4822,2312
2003,103786,7874,3919
2003,103789,3053,1396
2003,103799,342,151
2003,103808,144,63
2003,103812,3894,1965
2003,103813,10596,5328
2003,103819,12713,6938
2003,103820,176,72
2003,103821,100,40
2003,103830,110,44
2003,103835,4543,2294
2003,103837,78,26
2003,103843,159,71
2003,103849,152,69
2003,103852,9014,4491
2003,103857,388,163
2003,103888,9682,4910
2003,103898,1381,633
2003,103900,10169,5265
2003,103908,5654,2772
2003,103909,10815,5909
2003,103914,86,30
2003,103917,1559,758
2003,103925,102,39
2003,103963,109,47
2003,103967,146,66
2003,103970,6060,2938
2003,103971,4676,2236
2003,103990,9918,5009
2003,103997,NA,NA
2003,104004,153,69
2003,104014,500,239
2003,104019,1029,471
2003,104022,7640,3806
2003,104025,857,400
2003,104026,853,397
2003,104035,317,140
2003,104036,128,52
2003,104043,1029,500
2003,104053,13568,7272
2003,104056,337,155
2003,104068,7046,3629
2003,104076,4323,2070
2003,104081,NA,NA
2003,104098,1151,560
2003,104117,539,281
2003,104136,NA,NA
2003,104154,151,58
2003,104166,2042,986
2003,104171,197,89
2003,104180,138,69
2003,104182,260,129
2003,104198,137,63
2003,104214,1012,521
2003,104229,NA,NA
2003,104230,109,46
2003,104233,81,26
2003,104250,738,337
2003,104259,584,266
2003,104261,NA,NA
2003,104269,2951,1442
2003,104291,NA,NA
2003,104312,297,139
2003,104330,203,102
2003,104332,659,313
2003,104339,5750,2856
2003,104349,NA,NA
2003,104372,966,461
2003,104379,651,303
2003,104383,68,19
2003,104386,452,216
2003,104392,NA,NA
2003,104417,2569,1318
2003,104433,213,101
2003,104439,149,70
2003,104460,203,91
2003,104495,248,121
2003,104499,NA,NA
2003,104527,857,416
2003,104548,436,187
2003,104589,680,347
2003,104592,NA,NA
2003,104597,27,17
2003,104607,644,318
2003,104745,3411,1746
2003,104755,1272,589
2003,200003,2609,1483
2003,200008,1070,590
2003,200009,646,350
2003,200011,640,348
2003,200033,1596,930
2003,200043,620,353
2003,200056,561,300
2003,200060,793,423
2003,200067,882,502
2003,200069,1501,861
2003,200079,2188,1287
2003,200104,1266,696
2003,200108,974,545
2003,200120,1097,610
2003,200121,356,87
2003,200748,1551,882
2003,200754,317,81
2003,200764,759,409
2003,200770,672,373
2003,200772,1487,804
2003,200773,619,340
2003,201086,NA,NA
2003,201212,1499,799
2003,201281,971,541
2003,201284,492,130
2003,201286,NA,NA
2003,201290,1131,630
2003,201291,NA,NA
2003,201292,377,190
2003,201293,104,24
2003,201294,436,237
2003,201300,102,25
2003,201301,87,17
2003,201302,637,350
2003,201303,86,17
2003,201304,180,49
2003,201305,714,404
2003,201307,100,27
2003,201308,398,227
2003,201309,817,434
2003,201310,111,20
2003,201311,NA,NA
2003,201315,956,515
2003,201318,158,35
2003,201320,1192,671
2003,201325,155,43
2003,201328,437,242
2003,201329,1613,894
2003,201332,120,31
2003,201334,461,262
2003,201336,735,402
2003,201339,NA,NA
2003,201345,885,508
2003,201346,108,29
2003,201347,NA,NA
2003,201348,NA,NA
2003,201349,455,235
2003,201352,646,350
2003,201354,93,16
2003,201355,763,411
2003,201356,157,32
2003,201357,83,20
2003,201360,675,375
2003,201361,189,51
2003,201363,210,61
2003,201364,99,26
2003,201365,91,14
2003,201366,304,88
2003,201367,358,201
2003,201368,223,53
2003,201369,266,74
2003,201370,118,32
2003,201371,116,31
2003,201373,444,243
2003,201375,109,23
2003,201376,108,31
2003,201377,167,55
2003,201379,221,73
2003,201383,NA,NA
2003,201385,NA,NA
2003,201386,NA,NA
2003,201387,NA,NA
2003,201392,NA,NA
2003,201394,NA,NA
2003,201397,NA,NA
2003,201398,NA,NA
2003,201401,NA,NA
2003,201404,NA,NA
2003,201408,NA,NA
2003,201414,NA,NA
2003,201416,NA,NA
2003,201417,NA,NA
2003,201420,NA,NA
2003,201433,NA,NA
2003,201435,NA,NA
2003,201437,NA,NA
2003,201444,NA,NA
2003,201445,NA,NA
2003,201446,NA,NA
2003,201450,NA,NA
2003,201454,NA,NA
2003,201459,NA,NA
2003,201465,NA,NA
2003,201466,NA,NA
2003,201541,NA,NA
2003,201577,NA,NA
2003,201605,NA,NA
2003,201661,NA,NA
2004,101736,7778,4151
2004,101868,1137,529
2004,101885,5119,2494
2004,101889,NA,NA
2004,101962,266,88
2004,101965,4354,2125
2004,102035,7042,3473
2004,102106,4897,2350
2004,102110,119,53
2004,102143,720,332
2004,102148,5302,2663
2004,102179,6144,3011
2004,102202,5436,2649
2004,102227,6990,3452
2004,102231,1825,915
2004,102233,NA,NA
2004,102257,6661,3357
2004,102269,2323,1111
2004,102271,5730,2849
2004,102286,NA,NA
2004,102287,2871,1336
2004,102300,254,126
2004,102306,1086,534
2004,102318,9032,4586
2004,102344,3889,1944
2004,102358,5784,2851
2004,102374,5682,2778
2004,102381,460,224
2004,102382,1248,601
2004,102434,10829,5531
2004,102450,10525,5516
2004,102456,5256,2627
2004,102494,1805,873
2004,102538,463,227
2004,102539,4031,1928
2004,102548,229,95
2004,102558,271,117
2004,102562,8543,4448
2004,102563,7623,3884
2004,102565,756,373
2004,102567,154,75
2004,102571,5053,2470
2004,102610,6967,3458
2004,102615,3164,1522
2004,102642,8422,4269
2004,102667,226,97
2004,102694,4028,1874
2004,102703,4668,2333
2004,102720,1807,883
2004,102730,2850,1375
2004,102770,2485,1165
2004,102780,732,372
2004,102783,8833,4448
2004,102785,2229,1065
2004,102788,2322,1073
2004,102800,450,215
2004,102811,NA,NA
2004,102821,573,284
2004,102834,1627,799
2004,102839,2935,1430
2004,102845,10870,5681
2004,102851,161,74
2004,102854,5393,2720
2004,102856,6103,3107
2004,102860,5778,2920
2004,102863,909,445
2004,102869,3233,1509
2004,102880,3864,1923
2004,102882,4855,2405
2004,102886,452,222
2004,102887,172,74
2004,102905,7381,3649
2004,102925,836,395
2004,102950,1441,682
2004,102956,101,39
2004,102965,505,240
2004,102967,518,246
2004,102985,184,90
2004,102987,143,55
2004,102998,6729,3324
2004,103007,147,68
2004,103009,83,29
2004,103017,8229,4225
2004,103018,7429,3710
2004,103029,106,45
2004,103035,538,249
2004,103060,93,35
2004,103063,1307,613
2004,103066,123,54
2004,103084,9707,5074
2004,103096,5502,2722
2004,103103,9665,5025
2004,103104,NA,NA
2004,103105,3724,1751
2004,103110,651,318
2004,103133,3073,1472
2004,103151,6973,3555
2004,103153,3112,1504
2004,103157,1155,541
2004,103163,7886,4070
2004,103166,846,408
2004,103169,3862,1780
2004,103171,6338,3161
2004,103174,1218,595
2004,103176,7087,3477
2004,103181,1828,879
2004,103184,141,64
2004,103193,268,119
2004,103201,2099,1013
2004,103204,1013,511
2004,103206,6384,3364
2004,103228,NA,NA
2004,103230,96,36
2004,103238,229,115
2004,103240,606,285
2004,103248,2471,1158
2004,103252,7703,3797
2004,103254,111,45
2004,103264,71,21
2004,103280,6586,3329
2004,103285,8635,4310
2004,103292,10115,5172
2004,103294,3862,1853
2004,103305,1213,530
2004,103318,195,105
2004,103319,3674,1860
2004,103325,3714,1820
2004,103333,7778,3827
2004,103339,272,137
2004,103344,8754,4442
2004,103356,2068,1014
2004,103369,441,216
2004,103385,448,209
2004,103387,10331,5245
2004,103393,240,121
2004,103395,NA,NA
2004,103401,3037,1482
2004,103403,228,116
2004,103408,1735,805
2004,103420,1358,665
2004,103428,9020,4619
2004,103429,1210,586
2004,103435,517,238
2004,103444,2335,1093
2004,103451,1193,630
2004,103454,8426,4306
2004,103455,105,43
2004,103470,1137,555
2004,103484,4163,2123
2004,103490,1129,583
2004,103498,11992,6214
2004,103506,1389,651
2004,103507,6376,3217
2004,103516,387,188
2004,103521,199,91
2004,103530,193,79
2004,103534,325,167
2004,103535,4785,2321
2004,103553,200,90
2004,103565,447,225
2004,103566,4887,2566
2004,103573,622,312
2004,103580,2595,1252
2004,103581,4682,2285
2004,103582,225,113
2004,103592,1703,861
2004,103598,6895,3507
2004,103600,224,116
2004,103602,8045,4062
2004,103632,8147,4052
2004,103656,3576,1677
2004,103657,127,56
2004,103663,196,100
2004,103672,3142,1562
2004,103693,3896,1880
2004,103694,6074,3024
2004,103700,564,286
2004,103709,2210,1037
2004,103716,201,98
2004,103720,12692,6771
2004,103722,900,459
2004,103726,96,36
2004,103730,1183,585
2004,103754,332,162
2004,103758,7738,3893
2004,103761,304,145
2004,103781,7809,3928
2004,103786,9360,4751
2004,103789,4785,2320
2004,103808,3073,1535
2004,103812,6507,3225
2004,103813,5064,2536
2004,103817,106,44
2004,103819,11483,6368
2004,103821,565,265
2004,103830,110,50
2004,103835,7223,3707
2004,103837,110,46
2004,103843,1583,765
2004,103849,161,74
2004,103852,9262,4585
2004,103857,692,345
2004,103863,91,35
2004,103868,156,65
2004,103888,5808,2927
2004,103898,4419,2173
2004,103900,8064,4202
2004,103908,2961,1471
2004,103909,7626,3997
2004,103914,79,23
2004,103917,1938,896
2004,103963,164,78
2004,103970,9412,4671
2004,103971,6778,3410
2004,103990,10016,5059
2004,103997,220,112
2004,104010,115,49
2004,104014,241,92
2004,104019,3113,1507
2004,104022,10233,5186
2004,104025,979,454
2004,104026,8984,4606
2004,104035,322,158
2004,104036,86,26
2004,104043,2976,1447
2004,104053,12421,6676
2004,104056,462,219
2004,104068,7016,3490
2004,104076,4819,2389
2004,104081,390,189
2004,104098,5203,2527
2004,104099,130,54
2004,104117,562,253
2004,104136,NA,NA
2004,104154,123,53
2004,104166,3836,1865
2004,104167,120,54
2004,104171,171,73
2004,104180,2770,1379
2004,104181,164,78
2004,104182,192,92
2004,104195,141,64
2004,104198,1801,887
2004,104214,7991,3967
2004,104219,103,44
2004,104228,192,94
2004,104229,1860,894
2004,104230,539,279
2004,104250,546,260
2004,104252,5564,2782
2004,104259,2413,1203
2004,104268,1750,848
2004,104269,7958,4033
2004,104273,397,180
2004,104291,NA,NA
2004,104305,NA,NA
2004,104308,258,115
2004,104312,2483,1210
2004,104330,621,285
2004,104332,272,131
2004,104338,4301,2163
2004,104339,7861,4048
2004,104349,NA,NA
2004,104371,308,152
2004,104372,677,308
2004,104379,3430,1695
2004,104383,228,103
2004,104386,1603,769
2004,104392,116,49
2004,104417,8886,4496
2004,104433,425,192
2004,104453,519,258
2004,104467,NA,NA
2004,104468,168,85
2004,104478,NA,NA
2004,104499,735,362
2004,104501,NA,NA
2004,104503,142,67
2004,104523,NA,NA
2004,104527,912,420
2004,104542,548,264
2004,104548,1192,572
2004,104559,326,144
2004,104571,439,208
2004,104589,614,308
2004,104593,332,150
2004,104597,1526,749
2004,104607,4148,2070
2004,104639,512,232
2004,104655,NA,NA
2004,104660,90,34
2004,104676,238,120
2004,104681,106,45
2004,104717,98,38
2004,104738,NA,NA
2004,104745,6101,3163
2004,104755,4411,2199
2004,104792,763,368
2004,104807,141,61
2004,104812,119,36
2004,104816,107,45
2004,104864,123,50
2004,104914,176,65
2004,104925,734,352
2004,200003,1696,954
2004,200008,938,549
2004,200009,532,135
2004,200011,739,399
2004,200033,2109,1215
2004,200043,860,457
2004,200056,782,399
2004,200060,965,540
2004,200067,1772,975
2004,200069,1366,761
2004,200079,876,511
2004,200104,513,264
2004,200108,1996,1062
2004,200120,427,119
2004,200121,467,125
2004,200748,1726,993
2004,200754,858,468
2004,200764,988,549
2004,200770,410,101
2004,200772,2269,1261
2004,200773,876,458
2004,201212,1094,592
2004,201281,670,371
2004,201284,NA,NA
2004,201286,818,452
2004,201290,1142,605
2004,201291,129,32
2004,201292,450,122
2004,201293,372,86
2004,201294,689,375
2004,201300,NA,NA
2004,201301,524,295
2004,201302,182,52
2004,201303,96,22
2004,201304,239,129
2004,201305,1361,751
2004,201307,152,41
2004,201308,764,421
2004,201309,628,337
2004,201310,NA,NA
2004,201311,257,55
2004,201315,296,160
2004,201318,NA,NA
2004,201320,2138,1202
2004,201325,505,271
2004,201328,323,65
2004,201329,1727,956
2004,201332,122,34
2004,201334,113,28
2004,201336,781,415
2004,201345,2197,1246
2004,201346,506,140
2004,201347,765,424
2004,201348,146,36
2004,201349,482,263
2004,201352,898,508
2004,201354,161,43
2004,201355,504,139
2004,201356,243,56
2004,201357,134,26
2004,201360,686,376
2004,201361,549,307
2004,201363,1251,678
