"player_id","year","bp","bp_converted"
1110274,"2024",15,4
1110274,"2021",7,4
1110274,"2023",NA,NA
1110308,"2022",5,0
1110308,"2024",6,4
1110312,"2024",21,8
1110317,"2024",23,5
1110319,"2023",18,8
1110319,"2024",34,10
1110340,"2023",23,8
1110382,"2024",1,1
1110460,"2024",19,9
1110464,"2024",5,2
1110494,"2024",0,0
1110506,"2023",96,36
1110506,"2024",418,173
1110530,"2023",4,2
1110530,"2022",8,2
1110530,"2024",67,26
1110535,"2024",8,0
1110696,"2023",3,0
1110696,"2024",13,2
1110721,"2024",12,6
1110740,"2023",3,2
1111346,"2024",2,0
1111346,"2023",3,0
1111346,"2022",9,4
1111451,"2022",5,5
1111451,"2024",4,0
1111514,"2024",10,4
1111638,"2024",6,2
1111663,"2023",3,1
1111663,"2024",152,54
1111768,"2023",3,1
1111776,"2022",0,0
1111902,"2024",7,2
1112021,"2023",9,3
1112021,"2024",19,9
1112063,"2024",0,0
1112082,"2024",9,0
1112203,"2024",2,2
1112717,"2024",8,2
1112718,"2024",0,0
1112719,"2024",1,0
1112720,"2024",13,6
1112721,"2024",2,2
1112722,"2024",2,1
1112733,"2024",11,2
1112866,"2024",3,2
1112970,"2024",1,0
201329,"2008",NA,NA
201329,"2006",NA,NA
201329,"2018",151,68
201329,"2003",NA,NA
201329,"2009",NA,NA
201329,"2012",87,48
201329,"2020",66,31
201329,"2013",8,2
201329,"2000",NA,NA
201329,"2010",96,35
201329,"2021",160,82
201329,"2005",NA,NA
201329,"2017",37,15
201329,"2015",116,58
201329,"2004",NA,NA
201329,"2023",71,35
201329,"2014",73,26
201329,"2011",NA,NA
201329,"2002",NA,NA
201329,"2007",NA,NA
201329,"2019",50,24
201329,"2022",86,32
201357,"2003",0,0
201357,"2004",12,4
201357,"2006",5,1
201388,"2002",NA,NA
201388,"2011",14,6
201388,"2009",23,11
201388,"2004",3,0
201388,"2008",3,2
201388,"2006",NA,NA
201388,"2005",NA,NA
201388,"2007",NA,NA
201388,"2010",22,10
201389,"2011",101,41
201389,"2013",19,8
201389,"2004",6,1
201389,"2008",15,5
201389,"2010",49,14
201414,"2004",NA,NA
201414,"2015",11,4
201414,"2013",25,13
201414,"2007",NA,NA
201414,"2012",84,33
201414,"2010",51,22
201414,"2003",NA,NA
201414,"2006",NA,NA
201414,"2009",65,25
201414,"2017",17,6
201414,"2011",NA,NA
201414,"2014",13,7
201414,"2005",NA,NA
201414,"2008",90,35
201422,"2005",5,1
201426,"2019",117,51
201426,"2005",NA,NA
201426,"2017",331,149
201426,"2009",84,35
201426,"2012",NA,NA
201426,"2013",NA,NA
201426,"2015",65,29
201426,"2016",214,96
201426,"2010",NA,NA
201426,"2014",117,49
201426,"2018",288,120
201426,"2020",25,11
201426,"2008",NA,NA
201426,"2007",NA,NA
201426,"2006",NA,NA
201426,"2011",40,26
201427,"2022",171,70
201427,"2009",NA,NA
201427,"2013",NA,NA
201427,"2021",267,136
201427,"2011",NA,NA
201427,"2005",14,5
201427,"2014",NA,NA
201427,"2007",NA,NA
201427,"2018",424,183
201427,"2024",60,18
201427,"2012",NA,NA
201427,"2010",NA,NA
201427,"2015",NA,NA
201427,"2008",NA,NA
201427,"2017",404,194
201427,"2019",387,181
201427,"2020",178,88
201427,"2006",25,13
201427,"2023",147,57
201427,"2016",385,184
201428,"2005",1,0
201428,"2006",12,5
201428,"2014",17,5
201428,"2013",NA,NA
201428,"2011",108,51
201428,"2008",57,16
201428,"2009",NA,NA
201428,"2012",NA,NA
201428,"2007",26,11
201428,"2015",8,5
201428,"2010",NA,NA
201432,"2005",4,0
201442,"2005",3,1
201442,"2014",38,14
201442,"2007",NA,NA
201442,"2013",39,22
201442,"2009",124,68
201442,"2015",12,3
201442,"2012",36,15
201442,"2010",NA,NA
201442,"2006",NA,NA
201442,"2008",NA,NA
201442,"2011",44,23
201443,"2015",NA,NA
201443,"2012",20,11
201443,"2010",16,12
201443,"2007",4,1
201443,"2006",NA,NA
201443,"2017",4,3
201443,"2013",16,6
201443,"2009",NA,NA
201443,"2011",39,19
201443,"2008",10,7
201443,"2021",4,1
201443,"2005",NA,NA
201461,"2006",4,0
201463,"2006",10,4
201463,"2007",9,4
201469,"2011",4,1
201469,"2012",7,2
201469,"2010",7,4
201469,"2007",22,7
201469,"2009",39,16
201469,"2013",3,0
201469,"2006",7,3
201469,"2008",63,29
201471,"2006",9,2
201471,"2007",7,4
201471,"2008",19,10
201471,"2009",26,9
201475,"2006",14,5
201475,"2005",NA,NA
201475,"2007",54,25
201475,"2011",3,1
201475,"2008",NA,NA
201476,"2006",2,0
201476,"2010",NA,NA
201476,"2007",32,9
201476,"2009",9,2
201476,"2016",6,3
201478,"2006",NA,NA
201478,"2019",62,29
201478,"2001",NA,NA
201478,"2013",NA,NA
201478,"2017",280,131
201478,"2005",NA,NA
201478,"2016",268,117
201478,"2012",101,40
201478,"2015",NA,NA
201478,"2011",73,38
201478,"2024",82,30
201478,"2007",58,23
201478,"2021",58,20
201478,"2008",NA,NA
201478,"2010",72,26
201478,"2020",14,6
201478,"2009",52,26
201478,"2014",NA,NA
201478,"2018",142,63
201483,"2009",27,11
201483,"2018",134,62
201483,"2021",178,76
201483,"2019",136,71
201483,"2023",160,75
201483,"2016",282,146
201483,"2007",20,9
201483,"2015",NA,NA
201483,"2008",NA,NA
201483,"2010",8,4
201483,"2022",89,35
201483,"2017",274,123
201483,"2020",62,22
201483,"2012",6,5
201483,"2014",33,12
201483,"2011",15,6
201484,"2013",15,7
201484,"2007",NA,NA
201484,"2009",22,8
201484,"2011",41,19
201484,"2010",64,38
201484,"2008",NA,NA
201487,"2008",NA,NA
201487,"2009",17,7
201487,"2007",11,4
201491,"2010",11,7
201491,"2007",15,6
201491,"2008",NA,NA
201491,"2006",NA,NA
201491,"2011",16,5
201491,"2009",8,1
201492,"2010",NA,NA
201492,"2020",6,3
201492,"2006",NA,NA
201492,"2008",0,0
201492,"2014",NA,NA
201492,"2019",304,137
201492,"2012",98,50
201492,"2016",380,175
201492,"2015",NA,NA
201492,"2013",189,107
201492,"2021",277,131
201492,"2018",277,118
201492,"2007",NA,NA
201492,"2017",352,151
201492,"2011",128,50
201492,"2022",70,35
201492,"2009",70,27
201493,"2010",NA,NA
201493,"2020",86,45
201493,"2007",55,32
201493,"2013",NA,NA
201493,"2019",421,199
201493,"2012",NA,NA
201493,"2014",NA,NA
201493,"2022",234,103
201493,"2009",73,39
201493,"2021",418,198
201493,"2024",183,88
201493,"2015",NA,NA
201493,"2018",605,296
201493,"2011",159,95
201493,"2008",NA,NA
201493,"2016",767,368
201493,"2017",457,181
201493,"2006",NA,NA
201498,"2017",4,2
201498,"2013",NA,NA
201498,"2015",243,126
201498,"2008",NA,NA
201498,"2006",NA,NA
201498,"2016",99,45
201498,"2012",124,53
201498,"2011",32,16
201498,"2007",NA,NA
201498,"2009",43,13
201498,"2014",NA,NA
201499,"2010",NA,NA
201499,"2013",NA,NA
201499,"2023",224,101
201499,"2006",2,1
201499,"2024",200,105
201499,"2020",174,71
201499,"2022",41,23
201499,"2017",582,266
201499,"2018",422,173
201499,"2015",NA,NA
201499,"2012",NA,NA
201499,"2019",379,179
201499,"2014",NA,NA
201499,"2016",397,197
201499,"2008",NA,NA
201499,"2021",NA,NA
201499,"2011",NA,NA
201499,"2009",NA,NA
201499,"2007",0,0
201504,"2007",29,16
201504,"2019",348,140
201504,"2009",80,37
201504,"2020",78,40
201504,"2011",NA,NA
201504,"2012",NA,NA
201504,"2015",NA,NA
201504,"2008",NA,NA
201504,"2017",552,243
201504,"2018",443,198
201504,"2014",126,47
201504,"2016",298,126
201504,"2013",NA,NA
201504,"2010",NA,NA
201509,"2007",2,0
201509,"2011",13,8
201513,"2006",9,3
201513,"2013",NA,NA
201513,"2007",3,0
201513,"2017",78,33
201513,"2023",22,5
201513,"2019",22,7
201513,"2018",92,37
201513,"2015",NA,NA
201513,"2009",NA,NA
201513,"2010",96,38
201513,"2014",NA,NA
201513,"2008",NA,NA
201513,"2012",NA,NA
201513,"2022",40,8
201513,"2016",270,123
201513,"2011",NA,NA
201514,"2012",158,58
201514,"2013",NA,NA
201514,"2021",337,150
201514,"2016",169,80
201514,"2018",297,142
201514,"2007",NA,NA
201514,"2020",81,36
201514,"2019",334,145
201514,"2006",NA,NA
201514,"2015",39,17
201514,"2023",355,155
201514,"2014",NA,NA
201514,"2008",NA,NA
201514,"2022",350,168
201514,"2009",NA,NA
201514,"2017",424,180
201514,"2010",145,74
201514,"2011",NA,NA
201514,"2024",220,90
201515,"2013",79,33
201515,"2007",3,1
201515,"2011",67,31
201515,"2008",188,96
201515,"2006",NA,NA
201515,"2012",15,6
201515,"2004",NA,NA
201515,"2014",58,34
201515,"2010",NA,NA
201515,"2005",NA,NA
201515,"2009",168,71
201516,"2023",58,26
201516,"2011",NA,NA
201516,"2019",119,53
201516,"2017",184,93
201516,"2013",1,1
201516,"2018",188,93
201516,"2007",NA,NA
201516,"2010",13,7
201516,"2009",22,11
201516,"2008",50,26
201516,"2012",20,9
201516,"2015",NA,NA
201516,"2016",155,79
201516,"2022",42,21
201516,"2005",NA,NA
201517,"2006",NA,NA
201517,"2007",NA,NA
201517,"2010",111,54
201517,"2015",NA,NA
201517,"2011",91,29
201517,"2018",299,133
201517,"2019",66,30
201517,"2012",NA,NA
201517,"2013",312,146
201517,"2009",NA,NA
201517,"2008",NA,NA
201517,"2005",NA,NA
201517,"2017",222,113
201517,"2014",204,98
201517,"2016",102,44
201519,"2008",10,2
201525,"2009",0,0
201525,"2010",11,2
201525,"2006",NA,NA
201525,"2005",NA,NA
201525,"2008",15,4
201526,"2013",NA,NA
201526,"2011",12,5
201526,"2010",27,13
201526,"2008",22,7
201526,"2009",157,62
201526,"2015",NA,NA
201527,"2014",263,118
201527,"2020",58,18
201527,"2021",128,49
201527,"2008",NA,NA
201527,"2019",150,63
201527,"2013",NA,NA
201527,"2016",204,88
201527,"2022",31,17
201527,"2009",126,58
201527,"2011",17,6
201527,"2010",103,51
201527,"2018",202,80
201527,"2015",NA,NA
201527,"2017",75,33
201527,"2005",NA,NA
201527,"2012",NA,NA
201527,"2006",NA,NA
201529,"2018",33,17
201529,"2017",80,36
201529,"2019",137,59
201529,"2021",41,15
201529,"2020",25,10
201529,"2014",3,1
201529,"2008",9,1
201530,"2008",NA,NA
201530,"2009",7,1
201530,"2011",5,0
201532,"2016",5,4
201532,"2011",19,8
201532,"2009",29,10
201532,"2015",8,6
201532,"2010",75,31
201532,"2012",9,5
201532,"2008",16,8
201533,"2009",NA,NA
201533,"2007",NA,NA
201533,"2016",345,181
201533,"2012",34,9
201533,"2010",30,18
201533,"2020",199,88
201533,"2022",NA,NA
201533,"2008",31,13
201533,"2013",NA,NA
201533,"2019",122,45
201533,"2014",NA,NA
201533,"2006",NA,NA
201533,"2011",87,40
201533,"2017",392,186
201533,"2018",448,201
201533,"2024",113,48
201533,"2021",273,112
201533,"2023",121,54
201533,"2015",34,20
201534,"2014",22,10
201534,"2016",12,5
201534,"2021",18,12
201534,"2007",NA,NA
201534,"2008",NA,NA
201534,"2018",2,2
201534,"2022",39,15
201534,"2020",2,0
201534,"2023",0,0
201534,"2017",29,11
201535,"2023",22,7
201535,"2022",61,22
201535,"2013",111,48
201535,"2012",42,23
201535,"2011",135,62
201535,"2019",16,5
201535,"2006",1,1
201535,"2007",6,1
201535,"2020",11,4
201535,"2008",19,7
201535,"2010",NA,NA
201535,"2017",398,166
201535,"2021",74,30
201535,"2009",11,4
201535,"2015",NA,NA
201535,"2016",321,134
201535,"2018",192,74
201535,"2014",261,103
201536,"2009",8,3
201538,"2012",5,0
201538,"2009",11,3
201539,"2009",32,14
201539,"2011",NA,NA
201539,"2021",143,65
201539,"2010",67,35
201539,"2014",NA,NA
201539,"2017",385,186
201539,"2015",NA,NA
201539,"2012",170,56
201539,"2013",NA,NA
201539,"2020",105,49
201539,"2019",161,76
201539,"2022",6,1
201539,"2016",445,211
201539,"2018",185,88
201540,"2014",278,123
201540,"2022",102,44
201540,"2011",17,7
201540,"2016",544,241
201540,"2009",NA,NA
201540,"2023",21,6
201540,"2020",94,48
201540,"2024",21,8
201540,"2015",NA,NA
201540,"2018",368,160
201540,"2017",546,247
201540,"2012",64,34
201540,"2019",437,222
201540,"2013",NA,NA
201540,"2010",28,11
201540,"2021",179,100
201542,"2009",45,22
201542,"2015",26,11
201542,"2018",38,15
201542,"2013",NA,NA
201542,"2012",28,14
201542,"2010",NA,NA
201542,"2014",69,27
201542,"2011",NA,NA
201543,"2009",1,1
201544,"2009",4,2
201545,"2021",193,96
201545,"2017",503,255
201545,"2010",NA,NA
201545,"2013",22,11
201545,"2024",61,28
201545,"2007",24,12
201545,"2022",21,8
201545,"2018",643,313
201545,"2008",NA,NA
201545,"2016",293,141
201545,"2009",57,22
201545,"2020",77,31
201545,"2011",116,52
201545,"2019",424,202
201545,"2012",8,1
201545,"2005",NA,NA
201545,"2006",NA,NA
201545,"2015",NA,NA
201548,"2013",NA,NA
201548,"2024",110,59
201548,"2015",NA,NA
201548,"2023",9,7
201548,"2009",3,2
201548,"2010",NA,NA
201548,"2012",9,4
201548,"2017",140,54
201548,"2021",NA,NA
201548,"2018",415,195
201548,"2014",NA,NA
201548,"2019",402,204
201548,"2022",NA,NA
201548,"2020",127,51
201548,"2011",NA,NA
201548,"2016",14,7
201549,"2022",237,117
201549,"2020",222,83
201549,"2023",171,80
201549,"2024",173,79
201549,"2017",93,45
201549,"2009",NA,NA
201549,"2018",391,163
201549,"2010",NA,NA
201549,"2008",15,5
201549,"2021",276,114
201549,"2014",NA,NA
201549,"2007",9,3
201549,"2012",NA,NA
201549,"2011",NA,NA
201549,"2019",431,204
201549,"2013",NA,NA
201549,"2016",57,20
201549,"2015",NA,NA
201551,"2023",160,63
201551,"2018",112,51
201551,"2016",8,3
201551,"2009",NA,NA
201551,"2014",NA,NA
201551,"2008",NA,NA
201551,"2011",NA,NA
201551,"2012",98,43
201551,"2022",145,75
201551,"2017",79,30
201551,"2019",89,40
201551,"2021",167,72
201551,"2020",170,68
201551,"2024",NA,NA
201551,"2007",2,0
201551,"2010",NA,NA
201551,"2015",NA,NA
201551,"2013",NA,NA
201552,"2009",16,5
201552,"2008",13,7
201552,"2010",3,2
201553,"2009",21,13
201553,"2008",3,2
201553,"2010",8,3
201554,"2020",38,16
201554,"2016",13,9
201554,"2017",3,1
201554,"2009",43,21
201554,"2010",1,0
201554,"2014",29,14
201554,"2021",49,20
201554,"2015",71,24
201554,"2012",8,4
201554,"2018",45,21
201554,"2019",26,14
201554,"2011",71,23
201554,"2022",37,14
201555,"2018",273,108
201555,"2009",30,11
201555,"2008",NA,NA
201555,"2017",30,17
201555,"2012",115,65
201555,"2014",NA,NA
201555,"2019",111,46
201555,"2021",155,55
201555,"2013",NA,NA
201555,"2015",NA,NA
201555,"2020",111,57
201555,"2016",193,103
201555,"2011",NA,NA
201555,"2007",NA,NA
201555,"2010",NA,NA
201556,"2017",58,20
201556,"2010",NA,NA
201556,"2013",NA,NA
201556,"2019",5,2
201556,"2015",NA,NA
201556,"2009",127,67
201556,"2011",127,48
201556,"2016",148,56
201556,"2007",NA,NA
201556,"2021",9,5
201556,"2006",NA,NA
201556,"2012",136,63
201556,"2008",22,8
201556,"2014",52,20
201557,"2011",NA,NA
201557,"2009",15,7
201557,"2010",33,14
201557,"2013",10,4
201557,"2008",NA,NA
201558,"2009",1,1
201559,"2013",0,0
201559,"2009",18,1
201559,"2012",31,15
201561,"2016",19,6
201561,"2013",10,3
201561,"2010",2,2
201561,"2014",47,18
201561,"2009",14,6
201561,"2012",31,10
201562,"2018",29,11
201562,"2009",17,5
201562,"2014",NA,NA
201562,"2011",77,26
201562,"2012",NA,NA
201562,"2019",10,5
201562,"2016",92,37
201562,"2017",70,29
201562,"2010",20,9
201562,"2015",37,16
201562,"2013",NA,NA
201565,"2014",NA,NA
201565,"2021",7,3
201565,"2009",NA,NA
201565,"2018",4,1
201565,"2016",6,2
201565,"2007",4,2
201565,"2017",37,18
201565,"2013",41,21
201565,"2010",18,9
201566,"2008",14,6
201566,"2009",8,4
201567,"2016",85,33
201567,"2011",NA,NA
201567,"2014",64,29
201567,"2017",27,15
201567,"2012",68,30
201567,"2021",18,3
201567,"2018",77,32
201567,"2010",NA,NA
201567,"2009",68,40
201567,"2015",NA,NA
201567,"2013",33,19
201568,"2023",30,9
201568,"2010",NA,NA
201568,"2014",NA,NA
201568,"2008",NA,NA
201568,"2022",98,44
201568,"2020",11,2
201568,"2009",29,16
201568,"2018",40,24
201568,"2013",14,9
201568,"2019",33,11
201568,"2011",29,12
201568,"2015",13,7
201568,"2021",162,73
201568,"2017",111,48
201568,"2016",221,95
201572,"2010",52,30
201572,"2011",30,14
201572,"2009",37,20
201572,"2008",18,8
201573,"2014",4,2
201573,"2015",17,5
201573,"2012",166,81
201573,"2008",NA,NA
201573,"2017",15,1
201573,"2010",17,6
201573,"2013",NA,NA
201573,"2011",52,24
201573,"2016",59,20
201573,"2009",6,3
201575,"2011",4,1
201575,"2010",4,1
201575,"2009",7,1
201577,"2012",NA,NA
201577,"2013",4,1
201577,"2010",4,0
201577,"2003",NA,NA
201577,"2009",10,5
201578,"2012",NA,NA
201578,"2011",70,28
201578,"2015",13,5
201578,"2017",102,39
201578,"2016",NA,NA
201578,"2013",NA,NA
201578,"2010",NA,NA
201578,"2009",56,29
201578,"2018",18,11
201579,"2007",NA,NA
201579,"2010",0,0
201579,"2009",24,8
201579,"2012",12,7
201579,"2011",6,0
201580,"2009",NA,NA
201580,"2017",141,63
201580,"2019",52,24
201580,"2020",1,0
201580,"2018",29,11
201580,"2008",NA,NA
201580,"2015",NA,NA
201580,"2013",5,5
201580,"2011",19,11
201580,"2016",95,44
201580,"2010",NA,NA
201582,"2017",49,17
201582,"2010",7,3
201582,"2016",14,6
201582,"2009",22,9
201582,"2018",21,11
201582,"2011",NA,NA
201582,"2008",7,4
201585,"2023",128,53
201585,"2017",176,85
201585,"2019",371,159
201585,"2013",NA,NA
201585,"2011",109,51
201585,"2014",NA,NA
201585,"2012",NA,NA
201585,"2016",287,126
201585,"2020",116,47
201585,"2022",302,143
201585,"2024",331,135
201585,"2010",29,16
201585,"2018",552,268
201585,"2015",NA,NA
201585,"2021",325,147
201586,"2023",137,57
201586,"2016",NA,NA
201586,"2019",103,43
201586,"2022",NA,NA
201586,"2012",NA,NA
201586,"2020",146,69
201586,"2010",44,15
201586,"2018",276,108
201586,"2024",57,24
201586,"2014",105,53
201586,"2017",293,128
201586,"2015",NA,NA
201586,"2013",NA,NA
201586,"2011",NA,NA
201586,"2021",80,35
201588,"2006",59,21
201588,"2015",NA,NA
201588,"2010",NA,NA
201588,"2005",NA,NA
201588,"2017",13,3
201588,"2007",10,5
201588,"2016",86,37
201588,"2012",134,51
201588,"2008",9,6
201588,"2014",NA,NA
201588,"2011",192,83
201588,"2009",NA,NA
201588,"2013",NA,NA
201588,"2019",5,1
201590,"2011",68,27
201590,"2012",29,12
201590,"2022",126,40
201590,"2023",45,22
201590,"2016",407,177
201590,"2017",373,157
201590,"2018",355,165
201590,"2019",408,166
201590,"2021",212,101
201590,"2013",150,70
201590,"2015",NA,NA
201590,"2020",117,55
201590,"2014",NA,NA
201590,"2010",55,26
201592,"2011",32,13
201592,"2010",43,23
201592,"2014",NA,NA
201592,"2013",53,23
201593,"2009",8,5
201593,"2014",NA,NA
201593,"2011",NA,NA
201593,"2019",208,103
201593,"2016",381,170
201593,"2013",111,57
201593,"2020",107,43
201593,"2023",231,102
201593,"2018",387,184
201593,"2015",NA,NA
201593,"2022",253,116
201593,"2024",126,61
201593,"2012",NA,NA
201593,"2010",1,0
201593,"2021",288,123
201593,"2017",371,177
201595,"2015",NA,NA
201595,"2022",45,23
201595,"2011",NA,NA
201595,"2013",NA,NA
201595,"2017",241,96
201595,"2016",329,133
201595,"2010",16,3
201595,"2023",21,7
201595,"2019",185,88
201595,"2020",96,34
201595,"2021",NA,NA
201595,"2012",214,82
201595,"2018",35,18
201595,"2014",43,23
201597,"2015",NA,NA
201597,"2019",64,30
201597,"2010",NA,NA
201597,"2013",118,58
201597,"2014",NA,NA
201597,"2012",NA,NA
201597,"2017",239,116
201597,"2021",36,19
201597,"2011",28,13
201597,"2016",NA,NA
201597,"2018",156,66
201597,"2009",14,8
201597,"2020",3,1
201600,"2013",NA,NA
201600,"2011",16,9
201600,"2012",80,22
201600,"2010",15,6
201601,"2010",3,0
201602,"2013",3,0
201602,"2010",24,10
201602,"2011",8,1
201603,"2011",9,2
201603,"2013",NA,NA
201603,"2023",153,71
201603,"2018",19,11
201603,"2017",330,159
201603,"2019",105,51
201603,"2024",68,28
201603,"2015",NA,NA
201603,"2022",108,38
201603,"2021",422,194
201603,"2020",79,41
201603,"2014",133,57
201603,"2016",219,112
201603,"2010",5,3
201604,"2017",83,34
201604,"2014",10,6
201604,"2013",8,2
201604,"2012",154,74
201604,"2018",41,20
201604,"2016",198,82
201604,"2010",3,2
201604,"2011",NA,NA
201604,"2015",NA,NA
201605,"2011",NA,NA
201605,"2016",130,61
201605,"2015",18,6
201605,"2017",161,80
201605,"2012",110,61
201605,"2009",NA,NA
201605,"2013",NA,NA
201605,"2014",8,5
201605,"2003",NA,NA
201605,"2010",11,2
201605,"2020",4,0
201605,"2001",NA,NA
201605,"2008",1,1
201605,"2018",145,70
201605,"2005",NA,NA
201605,"2006",NA,NA
201605,"2022",23,16
201605,"2021",89,54
201605,"2019",149,66
201605,"2007",NA,NA
201606,"2022",196,78
201606,"2021",91,31
201606,"2010",32,10
201606,"2023",64,21
201606,"2024",8,5
201606,"2012",12,5
201606,"2009",6,4
201606,"2011",NA,NA
201606,"2013",1,0
201606,"2018",19,11
201606,"2008",NA,NA
201606,"2019",6,3
201607,"2010",16,9
201607,"2009",0,0
201607,"2011",20,10
201610,"2022",10,2
201610,"2015",NA,NA
201610,"2018",313,134
201610,"2013",12,6
201610,"2021",141,63
201610,"2019",205,82
201610,"2012",13,6
201610,"2020",135,58
201610,"2014",87,29
201610,"2017",120,61
201610,"2009",17,11
201610,"2010",43,21
201610,"2016",83,36
201610,"2024",13,5
201610,"2011",19,12
201611,"2012",16,10
201611,"2016",386,181
201611,"2021",37,19
201611,"2014",22,11
201611,"2010",3,1
201611,"2013",55,28
201611,"2017",562,267
201611,"2019",182,71
201611,"2015",NA,NA
201611,"2020",11,8
201611,"2023",120,58
201611,"2022",112,36
201611,"2024",241,127
201611,"2018",191,81
201612,"2007",6,2
201612,"2006",NA,NA
201612,"2019",13,7
201612,"2016",11,7
201612,"2015",11,4
201612,"2018",12,5
201612,"2011",22,7
201612,"2009",10,2
201612,"2010",25,10
201612,"2005",NA,NA
201612,"2008",1,1
201613,"2015",10,0
201613,"2012",8,4
201613,"2024",122,41
201613,"2020",54,23
201613,"2019",13,6
201613,"2010",7,3
201613,"2009",8,1
201613,"2008",11,6
201613,"2016",18,5
201613,"2022",4,1
201613,"2017",143,53
201613,"2021",43,16
201613,"2018",27,11
201613,"2011",33,11
201614,"2015",NA,NA
201614,"2013",NA,NA
201614,"2012",47,23
201614,"2016",473,206
201614,"2019",366,154
201614,"2014",NA,NA
201614,"2022",105,36
201614,"2020",171,67
201614,"2018",466,215
201614,"2017",593,257
201614,"2021",188,95
201614,"2023",152,44
201614,"2011",41,22
201614,"2024",103,31
201615,"2015",NA,NA
201615,"2014",102,38
201615,"2017",381,176
201615,"2016",111,45
201615,"2010",18,8
201615,"2013",93,51
201615,"2012",NA,NA
201615,"2022",118,58
201615,"2009",6,1
201615,"2018",342,163
201615,"2020",22,11
201615,"2021",162,79
201615,"2024",NA,NA
201615,"2023",272,148
201615,"2019",186,93
201615,"2011",NA,NA
201616,"2024",24,12
201616,"2020",119,53
201616,"2011",4,1
201616,"2015",120,68
201616,"2016",235,111
201616,"2013",NA,NA
201616,"2014",NA,NA
201616,"2023",227,110
201616,"2022",233,114
201616,"2018",76,38
201616,"2017",377,200
201616,"2019",137,61
201616,"2012",84,32
201616,"2021",223,93
201617,"2007",2,1
201617,"2008",NA,NA
201617,"2005",NA,NA
201617,"2011",4,0
201617,"2016",7,2
201617,"2014",3,1
201617,"2010",30,15
201618,"2011",NA,NA
201618,"2018",28,17
201618,"2019",9,4
201618,"2016",4,0
201618,"2012",NA,NA
201618,"2014",2,0
201618,"2013",4,1
201618,"2017",5,2
201619,"2023",NA,NA
201619,"2014",NA,NA
201619,"2013",NA,NA
201619,"2015",NA,NA
201619,"2021",199,80
201619,"2018",368,150
