"","player_id","year","second_won","second_serve"
"21820",201675,"2012",NA,NA
"21821",201675,"2011",NA,NA
"21822",201676,"2007",NA,NA
"21823",201676,"2008",18,40
"21824",201676,"2011",NA,NA
"21825",201676,"2008",NA,NA
"21826",201676,"2012",NA,NA
"21827",201676,"2009",NA,NA
"21828",201676,"2013",5,12
"21829",201676,"2013",7,23
"21830",201676,"2006",NA,NA
"21831",201676,"2005",NA,NA
"21832",201677,"2009",8,17
"21833",201677,"2007",NA,NA
"21834",201677,"2006",NA,NA
"21835",201677,"2014",NA,NA
"21836",201678,"2011",6,17
"21837",201678,"2012",77,143
"21838",201678,"2008",NA,NA
"21839",201678,"2012",18,30
"21840",201678,"2013",12,21
"21841",201678,"2010",NA,NA
"21842",201678,"2007",NA,NA
"21843",201679,"2016",7,16
"21844",201679,"2009",NA,NA
"21845",201679,"2013",7,16
"21846",201679,"2012",NA,NA
"21847",201679,"2017",27,51
"21848",201679,"2013",12,20
"21849",201679,"2010",15,22
"21850",201680,"2006",NA,NA
"21851",201680,"2005",NA,NA
"21852",201680,"2008",NA,NA
"21853",201680,"2009",NA,NA
"21854",201680,"2010",31,49
"21855",201680,"2004",NA,NA
"21856",201680,"2010",NA,NA
"21857",201680,"2007",NA,NA
"21858",201681,"2003",NA,NA
"21859",201681,"2002",NA,NA
"21860",201681,"2006",NA,NA
"21861",201681,"2004",NA,NA
"21862",201681,"2010",NA,NA
"21863",201681,"2005",NA,NA
"21864",201681,"2009",NA,NA
"21865",201681,"2001",NA,NA
"21866",201681,"2008",NA,NA
"21867",201682,"2012",32,78
"21868",201682,"2012",NA,NA
"21869",201682,"2007",NA,NA
"21870",201682,"2006",NA,NA
"21871",201682,"2013",NA,NA
"21872",201682,"2008",NA,NA
"21873",201682,"2019",18,28
"21874",201682,"2010",NA,NA
"21875",201682,"2019",16,36
"21876",201682,"2011",1,8
"21877",201683,"2014",NA,NA
"21878",201683,"2009",NA,NA
"21879",201683,"2012",NA,NA
"21880",201683,"2017",11,15
"21881",201683,"2010",NA,NA
"21882",201683,"2010",11,16
"21883",201683,"2011",NA,NA
"21884",201684,"2010",NA,NA
"21885",201685,"2010",15,30
"21886",201685,"2010",17,29
"21887",201685,"2007",NA,NA
"21888",201686,"2010",NA,NA
"21889",201686,"2009",NA,NA
"21890",201687,"2010",5,17
"21891",201687,"2010",NA,NA
"21892",201688,"2010",NA,NA
"21893",201688,"2010",17,24
"21894",201689,"2006",NA,NA
"21895",201689,"2008",NA,NA
"21896",201689,"2010",3,10
"21897",201689,"2007",NA,NA
"21898",201689,"2011",7,13
"21899",201689,"2005",NA,NA
"21900",201690,"2013",110,251
"21901",201690,"2011",NA,NA
"21902",201690,"2008",NA,NA
"21903",201690,"2004",NA,NA
"21904",201690,"2013",32,61
"21905",201690,"2010",NA,NA
"21906",201690,"2011",21,43
"21907",201690,"2012",NA,NA
"21908",201691,"2010",NA,NA
"21909",201691,"2015",NA,NA
"21910",201691,"2016",NA,NA
"21911",201691,"2007",NA,NA
"21912",201691,"2012",NA,NA
"21913",201691,"2012",4,12
"21914",201691,"2011",NA,NA
"21915",201691,"2008",NA,NA
"21916",201691,"2013",NA,NA
"21917",201692,"2010",15,29
"21918",201693,"2019",179,403
"21919",201693,"2019",81,143
"21920",201693,"2014",NA,NA
"21921",201693,"2013",NA,NA
"21922",201693,"2023",33,73
"21923",201693,"2016",366,716
"21924",201693,"2020",67,135
"21925",201693,"2023",9,15
"21926",201693,"2015",NA,NA
"21927",201693,"2018",339,689
"21928",201693,"2017",273,487
"21929",201693,"2018",235,400
"21930",201693,"2021",92,193
"21931",201693,"2011",NA,NA
"21932",201693,"2024",43,69
"21933",201693,"2022",12,22
"21934",201693,"2017",325,694
"21935",201693,"2012",NA,NA
"21936",201693,"2010",10,25
"21937",201693,"2021",40,81
"21938",201693,"2016",458,837
"21939",201694,"2010",NA,NA
"21940",201694,"2016",NA,NA
"21941",201694,"2011",NA,NA
"21942",201695,"2011",6,15
"21943",201695,"2010",5,13
"21944",201696,"2019",182,281
"21945",201696,"2019",196,381
"21946",201696,"2024",NA,NA
"21947",201696,"2018",143,272
"21948",201696,"2020",152,237
"21949",201696,"2014",45,78
"21950",201696,"2023",NA,NA
"21951",201696,"2021",90,152
"21952",201696,"2017",162,277
"21953",201696,"2018",82,135
"21954",201696,"2014",11,23
"21955",201696,"2020",46,105
"21956",201696,"2016",300,506
"21957",201696,"2023",123,214
"21958",201696,"2010",4,9
"21959",201696,"2022",28,47
"21960",201696,"2021",NA,NA
"21961",201696,"2024",170,316
"21962",201696,"2017",127,276
"21963",201696,"2016",162,332
"21964",201696,"2015",NA,NA
"21965",201696,"2022",69,133
"21966",201697,"2012",33,64
"21967",201697,"2016",138,244
"21968",201697,"2019",234,493
"21969",201697,"2019",242,425
"21970",201697,"2010",15,40
"21971",201697,"2021",179,394
"21972",201697,"2020",101,181
"21973",201697,"2015",NA,NA
"21974",201697,"2018",230,425
"21975",201697,"2017",337,573
"21976",201697,"2014",41,86
"21977",201697,"2021",62,129
"21978",201697,"2011",38,69
"21979",201697,"2016",242,489
"21980",201697,"2013",NA,NA
"21981",201697,"2018",311,670
"21982",201697,"2007",3,15
"21983",201697,"2012",NA,NA
"21984",201697,"2014",163,294
"21985",201697,"2017",326,702
"21986",201697,"2020",108,240
"21987",201697,"2015",31,58
"21988",201697,"2011",55,128
"21989",201697,"2013",58,94
"21990",201697,"2008",5,14
"21991",201698,"2008",20,39
"21992",201698,"2003",NA,NA
"21993",201698,"2002",NA,NA
"21994",201698,"2010",5,11
"21995",201698,"2008",14,24
"21996",201699,"2021",6,14
"21997",201699,"2010",5,22
"21998",201700,"2011",NA,NA
"21999",201700,"2009",NA,NA
"22000",201700,"2011",14,31
"22001",201700,"2010",4,12
"22002",201700,"2006",NA,NA
"22003",201701,"2017",20,37
"22004",201701,"2018",27,57
"22005",201701,"2017",36,66
"22006",201701,"2016",5,14
"22007",201701,"2016",NA,NA
"22008",201701,"2010",7,19
"22009",201701,"2013",NA,NA
"22010",201701,"2019",10,23
"22011",201701,"2015",NA,NA
"22012",201701,"2020",9,23
"22013",201702,"2011",9,20
"22014",201702,"2012",0,4
"22015",201702,"2010",NA,NA
"22016",201703,"2014",32,65
"22017",201703,"2014",14,20
"22018",201703,"2008",15,36
"22019",201703,"2010",5,22
"22020",201703,"2016",12,30
"22021",201703,"2015",NA,NA
"22022",201703,"2008",10,15
"22023",201703,"2011",11,24
"22024",201703,"2007",7,15
"22025",201703,"2017",5,17
"22026",201704,"2010",3,13
"22027",201705,"2010",7,14
"22028",201706,"2010",NA,NA
"22029",201706,"2011",NA,NA
"22030",201706,"2008",NA,NA
"22031",201706,"2010",9,21
"22032",201707,"2013",19,37
"22033",201707,"2010",5,16
"22034",201707,"2013",30,52
"22035",201708,"2012",NA,NA
"22036",201708,"1999",NA,NA
"22037",201708,"2008",2,11
"22038",201708,"2009",NA,NA
"22039",201708,"2005",NA,NA
"22040",201708,"2000",NA,NA
"22041",201708,"2006",NA,NA
"22042",201708,"2010",6,12
"22043",201708,"2001",NA,NA
"22044",201708,"2013",NA,NA
"22045",201708,"2003",NA,NA
"22046",201708,"2004",NA,NA
"22047",201708,"2011",NA,NA
"22048",201708,"2002",NA,NA
"22049",201709,"2012",13,33
"22050",201709,"2024",NA,NA
"22051",201709,"2024",205,418
"22052",201709,"2018",245,440
"22053",201709,"2015",147,223
"22054",201709,"2013",NA,NA
"22055",201709,"2020",182,344
"22056",201709,"2010",7,18
"22057",201709,"2012",NA,NA
"22058",201709,"2013",72,119
"22059",201709,"2017",257,501
"22060",201709,"2018",203,425
"22061",201709,"2014",58,139
"22062",201709,"2016",277,477
"22063",201709,"2014",NA,NA
"22064",201709,"2021",NA,NA
"22065",201709,"2015",NA,NA
"22066",201709,"2016",NA,NA
"22067",201709,"2021",363,603
"22068",201709,"2020",81,195
"22069",201709,"2023",NA,NA
"22070",201709,"2017",298,594
"22071",201709,"2022",NA,NA
"22072",201709,"2019",360,611
"22073",201709,"2019",242,511
"22074",201754,"1998",NA,NA
"22075",201754,"2007",NA,NA
"22076",201754,"2003",NA,NA
"22077",201754,"1997",NA,NA
"22078",201754,"2000",NA,NA
"22079",201754,"2005",NA,NA
"22080",201754,"1999",NA,NA
"22081",201754,"2002",NA,NA
"22082",201754,"2001",NA,NA
"22083",201754,"2006",NA,NA
"22084",201814,"2000",NA,NA
"22085",201814,"2009",NA,NA
"22086",201814,"1999",NA,NA
"22087",201815,"2000",NA,NA
"22088",201815,"2012",NA,NA
"22089",201815,"1998",NA,NA
"22090",201815,"2011",15,30
"22091",201836,"1991",NA,NA
"22092",201836,"2000",NA,NA
"22093",201836,"2005",NA,NA
"22094",201836,"1995",NA,NA
"22095",201863,"1997",NA,NA
"22096",201863,"1999",NA,NA
"22097",201863,"1998",NA,NA
"22098",201863,"2006",NA,NA
"22099",201863,"2004",NA,NA
"22100",201863,"1995",NA,NA
"22101",201863,"2000",NA,NA
"22102",201959,"2007",9,25
"22103",201959,"2002",NA,NA
"22104",201959,"2006",NA,NA
"22105",201959,"1998",NA,NA
"22106",201959,"1999",NA,NA
"22107",201959,"2001",NA,NA
"22108",201959,"2003",NA,NA
"22109",201959,"2000",NA,NA
"22110",201959,"2008",NA,NA
"22111",201959,"2005",NA,NA
"22112",202031,"2000",NA,NA
"22113",202031,"2005",NA,NA
"22114",202031,"1999",NA,NA
"22115",202071,"1998",NA,NA
"22116",202071,"1995",NA,NA
"22117",202071,"2001",NA,NA
"22118",202071,"2003",NA,NA
"22119",202071,"2002",NA,NA
"22120",202071,"1996",NA,NA
"22121",202071,"2005",NA,NA
"22122",202071,"2000",NA,NA
"22123",202071,"1997",NA,NA
"22124",202071,"1999",NA,NA
"22125",202073,"1993",NA,NA
"22126",202073,"1996",NA,NA
"22127",202073,"1995",NA,NA
"22128",202073,"2003",NA,NA
"22129",202073,"1992",NA,NA
"22130",202073,"1998",NA,NA
"22131",202073,"2002",NA,NA
"22132",202073,"2010",NA,NA
"22133",202073,"1997",NA,NA
"22134",202135,"2002",NA,NA
"22135",202135,"2000",NA,NA
"22136",202135,"2005",NA,NA
"22137",202135,"2003",NA,NA
"22138",202135,"2006",9,17
"22139",202135,"2004",NA,NA
"22140",202231,"1998",NA,NA
"22141",202231,"2001",NA,NA
"22142",202231,"1997",NA,NA
"22143",202231,"1996",NA,NA
"22144",202231,"2005",NA,NA
"22145",202258,"2001",NA,NA
"22146",202258,"2002",NA,NA
"22147",202258,"2005",NA,NA
"22148",202259,"2002",NA,NA
"22149",202259,"2006",NA,NA
"22150",202259,"2001",NA,NA
"22151",202261,"2002",NA,NA
"22152",202261,"2000",NA,NA
"22153",202261,"2004",NA,NA
"22154",202261,"2001",NA,NA
"22155",202261,"2003",NA,NA
"22156",202261,"2005",NA,NA
"22157",202264,"2002",NA,NA
"22158",202264,"2005",NA,NA
"22159",202264,"2001",NA,NA
"22160",202266,"2001",NA,NA
"22161",202266,"2002",NA,NA
"22162",202266,"2000",NA,NA
"22163",202266,"2006",NA,NA
"22164",202266,"1999",NA,NA
"22165",202266,"2004",NA,NA
"22166",202266,"2007",NA,NA
"22167",202266,"2003",NA,NA
"22168",202266,"2008",NA,NA
"22169",202268,"2006",NA,NA
"22170",202268,"2007",NA,NA
"22171",202268,"2001",NA,NA
"22172",202270,"2003",NA,NA
"22173",202270,"1995",NA,NA
"22174",202270,"1999",NA,NA
"22175",202270,"2005",NA,NA
"22176",202270,"2001",NA,NA
"22177",202270,"2000",NA,NA
"22178",202272,"2006",NA,NA
"22179",202272,"2005",NA,NA
"22180",202272,"2007",NA,NA
"22181",202272,"2001",NA,NA
"22182",202273,"2004",NA,NA
"22183",202273,"2001",NA,NA
"22184",202273,"2011",NA,NA
"22185",202273,"1998",NA,NA
"22186",202273,"2012",NA,NA
"22187",202277,"2010",NA,NA
"22188",202277,"2002",NA,NA
"22189",202279,"2005",NA,NA
"22190",202279,"2003",NA,NA
"22191",202279,"2002",NA,NA
"22192",202279,"2004",NA,NA
"22193",202281,"2003",NA,NA
"22194",202281,"2004",NA,NA
"22195",202281,"2002",NA,NA
"22196",202281,"2005",NA,NA
"22197",202286,"2004",NA,NA
"22198",202286,"2002",NA,NA
"22199",202286,"2003",NA,NA
"22200",202286,"2005",NA,NA
"22201",202286,"2006",NA,NA
"22202",202286,"2007",NA,NA
"22203",202287,"2002",NA,NA
"22204",202287,"2006",NA,NA
"22205",202287,"2004",NA,NA
"22206",202289,"2005",NA,NA
"22207",202289,"2002",NA,NA
"22208",202289,"2003",NA,NA
"22209",202289,"1999",NA,NA
"22210",202289,"2004",NA,NA
"22211",202290,"2006",NA,NA
"22212",202290,"2005",NA,NA
"22213",202290,"2004",NA,NA
"22214",202290,"2002",NA,NA
"22215",202293,"2004",NA,NA
"22216",202293,"2006",NA,NA
"22217",202293,"2002",NA,NA
"22218",202294,"2005",NA,NA
"22219",202294,"2002",NA,NA
"22220",202296,"2005",NA,NA
"22221",202296,"2002",NA,NA
"22222",202297,"2008",NA,NA
"22223",202297,"2001",NA,NA
"22224",202297,"2002",NA,NA
"22225",202297,"2008",14,25
"22226",202301,"2002",NA,NA
"22227",202301,"2004",NA,NA
"22228",202301,"2008",NA,NA
"22229",202301,"2005",NA,NA
"22230",202301,"2006",NA,NA
"22231",202301,"2007",NA,NA
"22232",202301,"2008",31,50
"22233",202302,"2005",NA,NA
"22234",202302,"2008",NA,NA
"22235",202302,"2004",NA,NA
"22236",202302,"2016",5,15
"22237",202302,"2006",NA,NA
"22238",202302,"2002",NA,NA
"22239",202302,"2009",NA,NA
"22240",202302,"2003",NA,NA
"22241",202302,"2015",9,18
"22242",202302,"2011",NA,NA
"22243",202302,"2007",NA,NA
"22244",202302,"2013",13,36
"22245",202302,"2010",NA,NA
"22246",202303,"2002",NA,NA
"22247",202303,"2000",NA,NA
"22248",202303,"1999",NA,NA
"22249",202303,"2003",NA,NA
"22250",202303,"2006",NA,NA
"22251",202303,"2004",NA,NA
"22252",202306,"2003",NA,NA
"22253",202306,"2005",NA,NA
"22254",202308,"2006",NA,NA
"22255",202308,"2003",NA,NA
"22256",202308,"2005",NA,NA
"22257",202308,"2004",NA,NA
"22258",202309,"2002",NA,NA
"22259",202309,"2003",NA,NA
"22260",202309,"2004",NA,NA
"22261",202309,"2005",NA,NA
"22262",202309,"2012",NA,NA
"22263",202309,"2001",NA,NA
"22264",202312,"2006",NA,NA
"22265",202312,"2003",NA,NA
"22266",202315,"2003",NA,NA
"22267",202315,"2007",NA,NA
"22268",202321,"2007",NA,NA
"22269",202321,"2003",NA,NA
"22270",202321,"2004",NA,NA
"22271",202321,"2000",NA,NA
"22272",202321,"2002",NA,NA
"22273",202321,"2001",NA,NA
"22274",202324,"2007",NA,NA
"22275",202324,"2005",NA,NA
"22276",202324,"2006",NA,NA
"22277",202324,"2004",NA,NA
"22278",202325,"2006",NA,NA
"22279",202325,"2008",NA,NA
"22280",202325,"2012",NA,NA
"22281",202325,"2004",NA,NA
"22282",202326,"2004",NA,NA
"22283",202326,"2006",NA,NA
"22284",202326,"2005",NA,NA
"22285",202326,"2009",NA,NA
"22286",202326,"2007",NA,NA
"22287",202330,"2005",NA,NA
"22288",202330,"2004",NA,NA
"22289",202330,"2003",NA,NA
"22290",202331,"2006",NA,NA
"22291",202331,"1999",NA,NA
"22292",202331,"2007",NA,NA
"22293",202331,"2003",NA,NA
"22294",202331,"1997",NA,NA
"22295",202331,"2008",NA,NA
"22296",202331,"2004",NA,NA
"22297",202331,"2005",NA,NA
"22298",202331,"1995",NA,NA
"22299",202333,"2004",NA,NA
"22300",202333,"2005",NA,NA
"22301",202334,"2007",NA,NA
"22302",202334,"2004",NA,NA
"22303",202334,"2003",NA,NA
"22304",202334,"2005",NA,NA
"22305",202339,"2009",NA,NA
"22306",202339,"2005",NA,NA
"22307",202339,"2010",NA,NA
"22308",202339,"2004",NA,NA
"22309",202339,"2011",NA,NA
"22310",202339,"2013",NA,NA
"22311",202339,"2008",NA,NA
"22312",202339,"2012",NA,NA
"22313",202339,"2006",NA,NA
"22314",202340,"2007",NA,NA
"22315",202340,"2008",8,20
"22316",202340,"2002",NA,NA
"22317",202340,"2007",13,25
"22318",202340,"2006",NA,NA
"22319",202340,"2004",NA,NA
"22320",202341,"2004",NA,NA
"22321",202341,"2005",NA,NA
"22322",202342,"2005",NA,NA
"22323",202343,"2005",NA,NA
"22324",202344,"2003",NA,NA
"22325",202344,"2005",NA,NA
"22326",202344,"2002",NA,NA
"22327",202345,"2005",NA,NA
"22328",202345,"2006",NA,NA
"22329",202346,"2005",NA,NA
"22330",202347,"2006",NA,NA
"22331",202347,"2005",NA,NA
"22332",202347,"2004",NA,NA
"22333",202348,"2011",NA,NA
"22334",202348,"2007",NA,NA
"22335",202348,"2012",NA,NA
"22336",202348,"2004",NA,NA
"22337",202348,"2000",NA,NA
"22338",202348,"2005",NA,NA
"22339",202348,"2013",NA,NA
"22340",202348,"2014",NA,NA
"22341",202348,"2002",NA,NA
"22342",202348,"2015",NA,NA
"22343",202348,"2003",NA,NA
"22344",202348,"2008",NA,NA
"22345",202348,"2006",NA,NA
"22346",202349,"1994",NA,NA
"22347",202349,"2004",NA,NA
"22348",202349,"2002",NA,NA
"22349",202349,"2005",NA,NA
"22350",202349,"2006",NA,NA
"22351",202349,"2003",NA,NA
"22352",202349,"2010",NA,NA
"22353",202349,"2009",NA,NA
"22354",202349,"2001",NA,NA
"22355",202350,"2006",NA,NA
"22356",202350,"2005",NA,NA
"22357",202350,"2002",NA,NA
"22358",202351,"2006",NA,NA
"22359",202352,"2007",NA,NA
"22360",202352,"2004",NA,NA
"22361",202352,"2006",NA,NA
"22362",202352,"2005",NA,NA
"22363",202352,"2008",NA,NA
"22364",202352,"2003",NA,NA
"22365",202352,"2009",NA,NA
"22366",202353,"2006",NA,NA
"22367",202353,"2003",NA,NA
"22368",202354,"2006",NA,NA
"22369",202355,"2006",NA,NA
"22370",202355,"2007",9,20
"22371",202356,"2006",NA,NA
"22372",202357,"2006",NA,NA
"22373",202357,"2011",8,17
"22374",202357,"2011",27,53
"22375",202357,"2007",NA,NA
"22376",202358,"2006",NA,NA
"22377",202359,"2011",NA,NA
"22378",202359,"2014",NA,NA
"22379",202359,"2013",NA,NA
"22380",202359,"2008",NA,NA
"22381",202359,"2003",NA,NA
"22382",202359,"2002",NA,NA
"22383",202359,"2007",NA,NA
"22384",202359,"2009",NA,NA
"22385",202359,"2006",NA,NA
"22386",202360,"2006",NA,NA
"22387",202361,"2006",NA,NA
"22388",202361,"2007",NA,NA
"22389",202362,"2008",NA,NA
"22390",202362,"2006",NA,NA
"22391",202363,"2006",NA,NA
"22392",202363,"2008",NA,NA
"22393",202364,"2008",NA,NA
"22394",202364,"2007",NA,NA
"22395",202364,"2009",NA,NA
"22396",202364,"2006",NA,NA
"22397",202364,"2010",NA,NA
"22398",202364,"2004",NA,NA
"22399",202365,"2006",NA,NA
"22400",202365,"2008",15,26
"22401",202365,"2013",NA,NA
"22402",202365,"2014",NA,NA
"22403",202365,"2016",16,18
"22404",202365,"2011",NA,NA
"22405",202365,"2009",NA,NA
"22406",202365,"2008",NA,NA
"22407",202365,"2017",25,53
"22408",202365,"2010",NA,NA
"22409",202365,"2015",NA,NA
"22410",202366,"2006",NA,NA
"22411",202366,"2009",NA,NA
"22412",202367,"2006",NA,NA
"22413",202368,"2006",NA,NA
"22414",202369,"2007",NA,NA
"22415",202370,"2006",NA,NA
"22416",202370,"2007",NA,NA
"22417",202370,"2005",NA,NA
"22418",202371,"2007",NA,NA
"22419",202372,"2007",NA,NA
"22420",202373,"2007",3,9
"22421",202373,"2007",6,14
"22422",202374,"2007",4,9
"22423",202374,"2002",NA,NA
"22424",202374,"1999",NA,NA
"22425",202375,"2007",NA,NA
"22426",202376,"2007",NA,NA
"22427",202377,"2007",2,18
"22428",202378,"2007",NA,NA
"22429",202379,"2018",48,124
"22430",202379,"2013",7,16
"22431",202379,"2017",9,18
"22432",202379,"2007",11,23
"22433",202380,"2007",NA,NA
"22434",202381,"2007",NA,NA
"22435",202381,"2007",10,30
"22436",202382,"2008",NA,NA
"22437",202382,"2007",18,32
"22438",202383,"2007",14,25
"22439",202384,"2013",NA,NA
"22440",202384,"2007",NA,NA
"22441",202385,"2007",NA,NA
"22442",202386,"2007",3,12
"22443",202386,"2013",NA,NA
"22444",202386,"2008",4,10
"22445",202386,"2012",NA,NA
"22446",202387,"2008",NA,NA
"22447",202387,"2007",NA,NA
"22448",202387,"2012",4,13
"22449",202387,"2018",33,87
"22450",202387,"2004",NA,NA
"22451",202387,"2020",13,44
"22452",202387,"2009",NA,NA
"22453",202388,"2005",NA,NA
"22454",202388,"2007",NA,NA
"22455",202388,"2008",NA,NA
"22456",202389,"2007",NA,NA
"22457",202389,"2009",NA,NA
"22458",202389,"1999",NA,NA
"22459",202389,"2008",NA,NA
"22460",202389,"2010",NA,NA
"22461",202389,"2002",NA,NA
"22462",202390,"2006",NA,NA
"22463",202390,"2007",5,15
"22464",202390,"2010",NA,NA
"22465",202391,"2008",9,16
"22466",202392,"2007",NA,NA
"22467",202392,"2008",12,25
"22468",202392,"2008",NA,NA
"22469",202392,"2009",NA,NA
"22470",202393,"2009",NA,NA
"22471",202393,"2005",NA,NA
"22472",202393,"2006",NA,NA
"22473",202393,"2012",NA,NA
"22474",202393,"2004",NA,NA
"22475",202393,"2014",NA,NA
"22476",202393,"2010",NA,NA
"22477",202393,"2003",NA,NA
"22478",202393,"2008",NA,NA
"22479",202393,"2016",NA,NA
"22480",202393,"2007",NA,NA
"22481",202393,"2011",NA,NA
"22482",202393,"2013",NA,NA
"22483",202394,"2011",NA,NA
"22484",202394,"2008",10,20
"22485",202394,"2010",NA,NA
"22486",202395,"2008",NA,NA
"22487",202395,"2015",11,13
"22488",202395,"2014",NA,NA
"22489",202395,"2013",6,9
"22490",202395,"2013",NA,NA
"22491",202395,"2010",NA,NA
"22492",202395,"2015",NA,NA
"22493",202395,"2014",10,23
"22494",202395,"2009",NA,NA
"22495",202395,"2016",NA,NA
"22496",202395,"2017",11,21
"22497",202395,"2011",NA,NA
"22498",202396,"2006",NA,NA
"22499",202396,"2008",NA,NA
"22500",202397,"2008",5,13
"22501",202397,"2008",NA,NA
"22502",202398,"2008",19,41
"22503",202398,"2008",3,7
"22504",202399,"2003",NA,NA
"22505",202399,"2008",8,12
"22506",202399,"2005",NA,NA
"22507",202399,"2007",NA,NA
"22508",202399,"2001",NA,NA
"22509",202399,"2012",NA,NA
"22510",202399,"1999",NA,NA
"22511",202399,"2004",NA,NA
"22512",202399,"2011",NA,NA
"22513",202399,"2008",NA,NA
"22514",202400,"2008",9,15
"22515",202401,"2008",11,21
"22516",202402,"2008",7,21
"22517",202402,"2008",8,22
"22518",202403,"2008",NA,NA
"22519",202403,"2011",NA,NA
"22520",202404,"2008",5,10
"22521",202405,"2008",7,20
"22522",202406,"2008",12,18
"22523",202407,"2008",6,15
"22524",202408,"2008",10,28
"22525",202409,"2008",NA,NA
"22526",202410,"2012",NA,NA
"22527",202410,"2014",19,58
"22528",202410,"2010",NA,NA
