"","player_id","name_first","name_last","hand","dob","ioc","height"
"48012",108651,"Sandor","Martinez Breijo","R",19810321,"CUB",NA
"48014",108684,"Mehdi","Bouabbane","R",19880721,"ALG",NA
"48017",108687,"Rami","Osman","U",19900302,"LIB",NA
"48022",108689,"Goran","Bosalevski","R",19780410,"HKG",NA
"48023",108690,"Ayrton","Wibowo","U",19880817,"INA",NA
"48038",108694,"Jason","Engelhardt","U",19821208,"AHO",NA
"48039",108695,"Roman","Margoulis","R",19880129,"LUX",NA
"48041",108696,"Philippe","Grandjean","U",19840610,"LUX",NA
"48044",108697,"Mahmoud","Ezz","R",19870625,"EGY",NA
"48046",108698,"Slah","Mbarek","R",19890202,"TUN",NA
"48047",108699,"Nodar","Itonishvili","R",19841114,"GEO",NA
"48052",108700,"Revaz","Osadze","R",19900916,"GEO",NA
"48057",108702,"George","Kallis","U",19870925,"CYP",NA
"48058",108703,"Eleftherios","Christou","R",19850120,"CYP",NA
"48060",108704,"Konstantinos","Mikos","R",19920202,"GRE",NA
"48062",108705,"Anis","Ghorbel","R",19890424,"TUN",NA
"48066",108706,"Sulaiman","Al Rawahi","U",19840724,"OMA",NA
"48068",108707,"Cesar","Escobar Serrano","U",19910702,"ESA",NA
"48069",108709,"Dario","Acosta","R",19870909,"URU",NA
"48070",108710,"Shendrit","Deari","R",19890211,"MKD",NA
"48071",108711,"Christopher","Lawson","U",19890606,"JAM",NA
"48074",108712,"Brandon","Burke","U",19920910,"JAM",NA
"48078",108714,"Christian","Saravia","U",19891017,"GUA",NA
"48080",108716,"Amaury","Gomez","U",19810314,"DOM",NA
"48085",108718,"Vicente","Elberto Anasta","R",19811223,"PHI",NA
"480871",108719,"Nemanja","Kontic","U",19810321,"MNE",NA
"48089",108721,"Philippos","Tsangaridis","U",19920702,"CYP",NA
"48094",108722,"Demetrios","Leontis","U",19781125,"CYP",NA
"48095",108723,"Alexander","Tavkhelidze","U",19891014,"GEO",NA
"48096",108724,"Valentin","Rahmine","R",19920113,"ALG",NA
"48098",108725,"Sid","Ali Akkal","U",19740502,"ALG",NA
"48099",108726,"Dominic","Pagon","L",19880308,"JAM",NA
"48100",108727,"Tyler","Chin","U",19880703,"JAM",NA
"48102",108729,"Hassan","Al Mousa","U",19900308,"KUW",NA
"48103",108734,"Fredrik","Ask","U",19900905,"NOR",NA
"48105",108735,"Rares","Cuzdriorean","U",19860731,"CYP",NA
"48110",108736,"Sebastian","Moreno","R",19920206,"ESA",NA
"48112",108737,"Marco Antonio","Rojas","U",19900612,"BOL",NA
"48113",108738,"Claudio","Dias Conduto","U",19930817,"AHO",NA
"48119",108740,"Cyril","Jacobe","U",19830331,"VAN",NA
"48130",108743,"Rajeev","Rajapakse","U",19800511,"SRI",NA
"48132",108745,"Gino","Meeuwsen","R",19920609,"AHO",NA
"48159",108750,"Adrian","Forberg Skogeng","U",19900809,"NOR",NA
"48160",108759,"Sami","Ghorbel","R",19920120,"TUN",NA
"48161",108760,"Slim","Hamza","R",19920609,"TUN",NA
"48169",108762,"Andres","Weisskopf","R",19841017,"ESA",NA
"48172",108763,"Alberto Emmanuel","Alvarado Larin","U",19941201,"ESA",NA
"48183",108765,"Jean Marc","Bazanne","R",19890729,"HAI",NA
"48194",108769,"Johann","Coles","U",19900718,"HAI",NA
"48197",108771,"Romain","Radwan","L",19820603,"SYR",NA
"48198",108772,"Julius","Tverijonas","R",19940614,"LTU",188
"48202",108773,"Julius","Gotovskis","R",19930116,"LTU",NA
"48203",108774,"Marco Aurelio","Nunez","L",19930521,"MEX",NA
"48204",108775,"Aymeric","Mara","U",19930826,"VAN",NA
"48206",108777,"Jae Min","Seol","U",19900115,"KOR",NA
"48207",108778,"Christos","Hadjigeorgiou","R",19940401,"CYP",NA
"48211",108779,"Jacob","Rasolondrazana","U",19840407,"MAD",NA
"482171",108781,"Ando","Rasolomalala","U",19900625,"MAD",NA
"48219",108782,"Mahammad","Abid","U",19940603,"PAK",NA
"48225",108785,"Anthony","Marshall","R",19850625,"BAR",NA
"48237",108787,"Carlos","Taborga","R",19910403,"BOL",NA
"48238",108788,"Jose","Perdomo","R",19870518,"PUR",NA
"48239",108789,"Rafa","Orantes","R",19941023,"ESA",NA
"48241",108896,"Shahzad","Khan","R",19861204,"PAK",NA
"48243",108901,"Zibusiso","Ncube","U",19781031,"ZIM",NA
"48248",108912,"Janis","Skroderis","R",19830814,"LAT",NA
"48249",108914,"Rachid Baba","Aissa","U",19830808,"ALG",NA
"48250",108916,"Ricardo","Gonzalez Diaz","R",19850528,"PUR",NA
"48253",108918,"Favel Antonio","Freyre Perdomo","U",19860226,"CUB",NA
"48255",108920,"Federico","Rodriguez","U",19800427,"DOM",NA
"48256",108923,"Wahib","Maknieh","U",19860718,"LIB",NA
"48266",108926,"David","Kvernadze","R",19860102,"GEO",NA
"48272",108929,"Sergio","Rojas","U",19880714,"PER",NA
"48283",108931,"Enzo","Pigola","U",19860920,"PAR",NA
"48286",108932,"Pfungwa","Mahefu","U",19820804,"ZIM",NA
"48288",108934,"Thomas","Drouet","R",19830517,"MON",NA
"48289",108935,"Marius","Tangen","U",19860528,"NOR",NA
"48290",108936,"Oskar","Saarne","R",19850322,"EST",NA
"48291",108937,"Mikk","Irdoja","U",19870717,"EST",NA
"48292",108938,"Charles","Irie","R",19850707,"CIV",NA
"48298",108940,"David","Josepa","U",19860507,"AHO",NA
"48307",108943,"Augusto","Ricciardi Castelli","U",19790715,"URU",NA
"48308",108944,"Stanislav","Bykov","R",19880816,"KAZ",NA
"48320",108946,"Brett","Baudinet","R",19811101,"COK",NA
"48326",108948,"Alexandr","Zotov","L",19880508,"BLR",NA
"48327",108949,"Jose","Zunino","R",19870129,"ECU",NA
"48330",108951,"Leonardo","Ramirez","U",19831006,"PER",NA
"48335",108954,"Carlos","Alvarez","R",19861226,"BOL",NA
"48336",108955,"Elvis","Henry","U",19760306,"JAM",NA
"48340",108957,"Jorge","Villanueva","U",19870415,"BOL",NA
"48341",108958,"Damion","Johnson","R",19850503,"JAM",NA
"48347",108959,"Eldad","Campbell","U",19881007,"JAM",NA
"48360",108963,"Mohammed Faizal","Bin Othman","U",19830219,"MAS",NA
"48361",108965,"Muhd Ashaari","Bin Zinal Abidin","R",19881007,"MAS",NA
"48362",108966,"Igor","Chaldounov","U",19750119,"KAZ",NA
"48363",108967,"Vitaliy","Pavlov","U",19840503,"KAZ",NA
"48364",108968,"Jason","Sankey","U",19800224,"HKG",NA
"48365",108969,"Antoine","Breikeh","U",19880919,"LIB",NA
"48366",108970,"John","El Khoury","R",19850914,"LIB",NA
"48367",108971,"Georgio","Bedran","R",19890101,"LIB",NA
"48368",108972,"Ibrahim","Abou Chahine","R",19900807,"LIB",NA
"48373",108974,"Christopher","Koutrouzas","U",19871202,"CYP",NA
"48376",108975,"Petros","Baghdatis","U",19790116,"CYP",NA
"48378",108976,"George","Chantouria","L",19890123,"GEO",NA
"48380",108977,"George","Khrikadze","U",19881204,"GEO",NA
"48393",108981,"Luis Javier","Cuellar Contreras","U",19880210,"CUB",NA
"48394",108982,"Yasir","Khan","R",19890420,"PAK",NA
"48403",108983,"Ali","Ismaeel","U",19880101,"KUW",NA
"48405",108984,"Henry","So","R",19800921,"HKG",NA
"48406",108985,"Ali","Ghareeb","U",19860316,"KUW",NA
"48410",108986,"Gilbert","Wong","U",19881109,"HKG",NA
"48412",108987,"Rihards","Emulins","R",19870513,"LAT",NA
"48413",108988,"Mohamed","Redha Ouahab","U",19810902,"ALG",NA
"48414",108993,"Abdulla","Hajji","R",19901205,"QAT",NA
"48417",108996,"Mahmoud Nader","Al Baloushi","U",19800603,"UAE",NA
"48418",108997,"Clint","Bowles","L",19881116,"USA",NA
"48424",109257,"Ignaci","Roca","R",19860926,"CRC",NA
"48437",109529,"Quang Huy","Ngo","R",19840310,"VIE",NA
"48438",109640,"Andrea","Basso","L",19931008,"ITA",NA
"484411",109698,"Christoffer","Konigsfeldt","R",19890712,"DEN",NA
"48443",109699,"Julian","Lenz","R",19930217,"GER",188
"485301",110476,"Mousa Shanan","Zayed","U",19940309,"QAT",NA
"485381",110596,"Fred","Simonsson","R",19941127,"SWE",188
"48593",110636,"Clay","Thompson","R",19920504,"USA",NA
"48609",110751,"Sebastian","Fanselow","R",19911230,"GER",NA
"48610",110754,"David","Vega Hernandez","R",19940623,"ESP",188
"48611",110778,"Joao","Menezes","R",19961217,"BRA",185
"48676",111156,"Nathan","Pasha","R",19920715,"USA",191
"48692",111186,"Syed Mohd Agil","Syed Naguib","R",19940201,"MAS",NA
"48905",111436,"Nick","Chappell","L",19920919,"USA",178
"49067",111444,"Karim","Hossam","R",19940408,"EGY",NA
"49210",111459,"Arjun","Kadhe","R",19940107,"IND",185
"49285",111506,"Maxime","Hamou","R",19950608,"FRA",185
"49459",111515,"Thai Son","Kwiatkowski","R",19950213,"USA",188
"49466",111574,"Jc","Aragone","R",19950628,"USA",178
"49838",111751,"Andres","Bucaro","U",19901126,"GUA",NA
"49845",111781,"Janis","Podzus","L",19940629,"LAT",NA
"49910",111795,"Filippo","Baldi","R",19960110,"ITA",183
"50040",111806,"Fajing","Sun","R",19961003,"CHN",178
"50198",117352,"Oliver","Anderson","R",19980430,"AUS",175
"50274",118591,"Russell","Moseley","U",19850728,"BAR",NA
"50277",119506,"Jean","Segodo","U",19881113,"BEN",NA
"50278",119511,"Loic","Didavi","U",19870430,"BEN",NA
"50279",120270,"Edgars","Manusis","U",19870222,"LAT",NA
"50302",121331,"Pablo","Nunez","R",19910412,"CRC",NA
"50304",121366,"Abdulhamid","Mubarak","U",19940408,"KUW",NA
"50309",121648,"Tunde","Segodo","U",19941121,"BEN",NA
"50314",121908,"Naser","Al Obaidly","U",19950311,"KUW",NA
"50318",121971,"Duilio","Vallebuona","R",19920706,"PER",NA
"50330",122082,"Francisco","Yim Kim","R",19941009,"PAR",NA
"50344",122236,"Roman","Hassanov","R",19960907,"KAZ",NA
"50345",122260,"Jaan","Kononov","R",19920731,"EST",NA
"50346",122261,"Marek","Marksoo","U",19930505,"EST",NA
"50347",122279,"Romain","Bogaerts","U",19931223,"BEL",NA
"50589",122471,"Danylo","Kalenichenko","R",19940202,"UKR",188
"50590",122513,"Andrei","Soltoianu","R",19931004,"MDA",NA
"50605",122570,"Mubarak Shannan","Zayid","R",19950414,"QAT",NA
"50609",122635,"Alexander","Merino","L",19920831,"PER",183
"50660",123315,"Nicholas","Campbell","R",19990728,"CYP",NA
"50734",123768,"Collin","Altamirano","R",19951207,"USA",188
"50736",123773,"Giorgi","Javakhishvili","R",19951023,"GEO",NA
"50749",123814,"Markus","Kerner","R",19941122,"EST",NA
"50759",123915,"Arturs","Lazdins","R",19970409,"LAT",NA
"50775",123969,"Minhtuan","Pham","R",19931019,"VIE",NA
"50783",123997,"Joachim","Bjerke","R",19941111,"NOR",NA
"50787",124013,"Eduardo","Nava","R",19970311,"USA",180
"50831",124022,"Chun Hun","Wong","R",19951030,"HKG",170
"50833",124023,"Hei Yin Andrew","Li","R",19970328,"HKG",NA
"50981",124154,"Sasi Kumar","Mukund","R",19970114,"IND",185
"51118",125572,"Hillel","Rousseau","R",19950616,"USA",180
"51122",125573,"Michael","Massih","R",19870507,"LIB",NA
"51124",125574,"Soteris","Hadjistyllis","R",19920424,"CYP",NA
"51125",125782,"Kasparas","Zemaitelis","R",19951005,"LTU",NA
"51126",125783,"Magloire","Yakpa","U",19911218,"BEN",NA
"51217",125803,"Daniel","Windahl","R",19960720,"SWE",188
"51406",126102,"Nicolae","Frunza","R",19971115,"ROU",185
"51416",126116,"Jacob Coenraad","De Klerk","R",19920609,"RSA",NA
"51426",126125,"Maxime","Janvier","R",19961018,"FRA",196
"51556",126143,"Andreas","Bjerrehus","U",19920604,"DEN",NA
"51592",126152,"Ryan","Shane","R",19940415,"USA",193
"51607",126177,"Strong","Kirchheimer","R",19950426,"USA",185
"51609",126185,"Evgenii","Tiurnev","R",19970408,"RUS",191
"51940",126206,"Alex","Rybakov","L",19970127,"USA",185
"52132",126208,"Yusuke","Takahashi","R",19971017,"JPN",170
"52190",126223,"Abdulhameed","Alshatti","R",19950729,"KUW",NA
"52278",126283,"Yunseong","Chung","R",19980327,"KOR",178
"52280",126328,"Gabriel","Donev","R",19960629,"BUL",180
"52388",126533,"Alvaro","Lopez San Martin","R",19970602,"ESP",178
"52421",126573,"Thomas","Fancutt","R",19950225,"AUS",188
"52422",126591,"Jan","Zielinski","R",19961116,"POL",180
"52526",126612,"Alexander","Cozbinov","R",19950428,"MDA",188
"52557",126681,"Dawood","Sayed Hashim","L",19960706,"KUW",NA
"52558",126689,"Tadas","Babelis","R",19970225,"LTU",185
"52911",126964,"Vitaliy","Sachko","R",19970714,"UKR",188
"52918",127123,"Mateus","Alves","R",20010123,"BRA",193
"53004",127195,"Hamza","Karmoussi","U",NA,"MAR",NA
"53006",127326,"Ben","Patael","R",19970602,"ISR",188
"53214",132028,"Justin","Lunn","U",19910618,"BAH",NA
"53215",132040,"Philip Wilbert","Major","L",19960302,"BAH",NA
"53372",132374,"Jesse","Flores","R",19950331,"CRC",188
"53375",132482,"Liam","Caruana","R",19980122,"ITA",178
"53379",132566,"Dmitrii","Baskov","R",19941219,"MDA",NA
"53430",132932,"Franz","Luna Lavidalie","R",19971005,"GUA",NA
"53465",133301,"Giovani","Samaha","L",19940714,"LBN",NA
"53663",133979,"Hasan","Ibrahim","R",19950817,"GER",NA
"53666",134114,"Jad","Ballout","U",19960922,"TPE",NA
"53689",134507,"Tom","Diederich","L",19921208,"LUX",NA
"53690",134518,"Patrick","Kaukovalta","R",19981201,"FIN",193
"53837",134840,"Raul","Brancaccio","R",19970504,"ITA",185
"53838",134854,"Irakli","Metreveli","U",19980404,"GEO",NA
"54014",136704,"Manuel","Castellanos","R",19960804,"DOM",NA
"54019",138431,"Darko","Bojanovic","R",19970208,"BIH",NA
"54042",144652,"William","Blumberg","R",19980126,"USA",188
"54088",144687,"Quinton","Vega","R",19921122,"USA",185
"54303",144747,"Courtney John","Lock","R",19961018,"ZIM",193
"54401",144771,"Sebastian","Quiros","R",19980319,"ESA",NA
"54403",144772,"Salvador Andres","Bolanos","U",19980610,"ESA",NA
"54409",144774,"William","Kirkman","R",19971116,"DOM",NA
"54413",144776,"Christophe","Tholl","R",19941219,"LUX",NA
"54417",144777,"Constantinos","Ioannides","R",19950607,"CYP",NA
"54420",144807,"Kenneth","Raisma","L",19980403,"EST",193
"54494",144854,"Rudolfs","Mednis","U",19980119,"LAT",NA
"54663",144896,"Hao Sheng","Koay","U",19980727,"MAS",NA
"54664",144909,"Francisco","Cabral","R",19970108,"POR",191
"54667",144927,"Siddharth","Vishwakarma","L",19941007,"IND",191
"54673",144940,"Mattias","Siimar","L",19980203,"EST",NA
"54675",144946,"Rayane","Roumane","R",20000911,"ALG",193
"54680",144972,"Geoffrey","Blancaneaux","R",19980808,"FRA",180
"54686",144973,"Santiago Fa","Rodriguez Taverna","R",19990716,"ARG",191
"54687",144984,"Artem","Dubrivnyy","R",19990131,"RUS",183
"54690",145001,"Evan","Furness","R",19980813,"FRA",173
"54691",145003,"Lucas","Andriamasilalao","R",19970623,"MAD",NA
"54692",145016,"Julian","Saborio","U",19961102,"CRC",NA
"54695",145022,"Nour","Nehme","",19970707,"LIB",NA
"54696",145023,"Maxim","Bulat","",19970318,"MDA",NA
"54700",149284,"Jose ","Flores","U",19960727,"ESA",NA
"54989",200045,"Anthony","Susanto","R",19970523,"INA",NA
"55028",200080,"Puriwat","Chatpatcharoen","R",19950803,"THA",NA
"55039",200096,"Dragos Nicolae","Madaras","L",19970912,"SWE",191
"55052",200125,"Mykyta","Mashtakov","R",19990318,"UKR",175
"55201",200181,"Amer","Naow","R",19950101,"SYR",NA
"55202",200188,"Matteo","Martineau","R",19990116,"FRA",183
"553511",200250,"Mehluli Don Ayanda","Sibanda","R",19991106,"ZIM",173
"55357",200265,"Ulises","Blanch","R",19980325,"USA",188
"55358",200266,"Javier","Barranco Cosano","L",19981117,"ESP",180
"55401",200271,"Egor","Matvievici","L",19970214,"MDA",175
"55411",200277,"Charles","Broom","R",19980424,"GBR",178
"55622",200307,"Tao","Mu","R",20000428,"CHN",180
"55623",200310,"Alexander","Zgirovsky","R",20010710,"BLR",191
"55742",200336,"Trent","Bryde","R",19990824,"USA",183
"55743",200343,"David","Szintai","R",19970609,"HUN",NA
"55744",200368,"Jack Mingjie","Lin","R",19990415,"CAN",NA
"558081",200401,"Amir Hossein","Badi","R",19981209,"IRI",NA
"55813",200418,"Karl","Friberg","R",19990325,"SWE",191
"55842",200483,"Peter August","Anker","R",19990603,"NOR",NA
"55889",200525,"Abdulrahman","Alawadhi","R",19920217,"KUW",NA
"55890",200526,"Juan","Lugo","R",19990921,"VEN",NA
"55901",200583,"Delmas","Ntcha","R",20000616,"BEN",NA
"55909",200589,"Sam","Riffice","R",19990301,"USA",188
"56031",200618,"Adam","Hornby","U",19950723,"BAR",NA
"56132",200666,"Jie","Cui","R",19980124,"CHN",183
"56414",202130,"Emil","Reinberg","R",19970420,"USA",188
"56420",202168,"Ye Cong","Mo","R",20000626,"CHN",183
"56479",202197,"Carlos","Gimeno Valero","R",20010625,"ESP",191
"56480",202219,"Tomas","Vaise","L",19980121,"LTU",NA
"56483",202246,"Nikoloz","Davlianidze","R",20000101,"GEO",NA
"56506",202300,"Phuong Van","Nguyen","R",20010227,"VIE",175
"56507",202316,"Dac Tien","Nguyen","R",19990106,"VIE",NA
"56538",202359,"Marvin","Moeller","R",19990118,"GER",178
"56539",202378,"Ignacio","Carou","R",19990712,"URU",178
"56578",202398,"Michael","Vrbensky","R",19991226,"CZE",180
"56582",202462,"Yasitha","De Silva","R",19950703,"SRI",NA
"56589",205695,"Ching","Lam","R",19990903,"HKG",NA
"56636",206000,"Michel","Saade","U",19980929,"LIB",NA
"56722",206199,"Kevin","Cheruiyot","R",19980128,"KEN",NA
"56760",206642,"Yassir","Kilani","R",20000810,"MAR",NA
"56821",206768,"Rafael Eduardo","Gonzalez Retana","R",20000126,"ESA",NA
"56822",206889,"Clement","Chidekh","R",20010613,"FRA",180
"56912",207176,"Muhammad","Althaf Dhaifullah","R",20001119,"INA",NA
"56939",207277,"Illia","Biloborodko","R",20010507,"UKR",183
"56949",207386,"Finn","Reynolds","L",20000104,"NZL",185
"56950",207395,"Lleyton","Cronje","R",20000922,"RSA",NA
"56951",207400,"Mark","Chigaazira","R",19980429,"ZIM",NA
"56952",207401,"Sheil","Kotecha","R",20000328,"KEN",NA
"56964",207421,"Alex","Fairbanks","R",19960212,"SRI",NA
"569651",207457,"Wojciech","Marek","R",20010527,"POL",191
"56967",207479,"Soufiane","El Mesbahi","R",20010222,"MAR",NA
"57083",207531,"Caleb","Chakravarthi","U",19990102,"USA",NA
"57084",207587,"Martins","Rocens","R",20000409,"LAT",185
"57098",207663,"Nikolas","Sanchez Izquierdo","R",19990315,"ESP",185
"57255",207738,"Brandon","Perez","L",20000114,"VEN",191
"57258",207759,"Matthew","Foster Estwick","R",19970826,"BAR",NA
"57261",207785,"George","Loffhagen","R",20010419,"GBR",188
"57263",207788,"Thanapet","Chanta","R",19990909,"THA",NA
"57264",207794,"Younes","Lalami Laaroussi","R",20010418,"MAR",188
"57268",207826,"Siim","Troost","R",19991207,"EST",183
"57312",207836,"Muzammil","Murtaza","R",19991112,"PAK",NA
"57316",207839,"Yousaf","Khalil","U",19990401,"PAK",NA
"57322",207852,"Wai Yu","Kai","R",20010320,"HKG",NA
"57324",207881,"Raul","Garcia","U",20020305,"BOL",NA
"57363",207934,"Philip","Hjorth","U",19990304,"DEN",NA
"57364",207971,"Xavier","Lawrence","U",19981222,"BAR",NA
"57365",207972,"Minjong","Park","R",20011022,"KOR",NA
"57367",207976,"Lluis","Miralles","U",20001023,"ESP",NA
"57484",208021,"Kyrian","Jacquet","R",20010511,"FRA",178
"57571",208043,"Ismael Changawa Ruwa","Mzai","L",19960626,"KEN",NA
"57649",208108,"Brian","Shi","R",20000224,"USA",NA
"57650",208117,"Adam","Neff","R",20010530,"USA",183
"57654",208122,"Thabo","Ncube","R",20010416,"ZIM",NA
"57686",208206,"Walid","Ahouda","U",20031014,"MAR",NA
"577911",208317,"Roey","Tabet","R",20011221,"LIB",NA
"577921",208353,"Francesco","Maestrelli","R",20021221,"ITA",196
"57826",208367,"Dimitri","Badra","U",20010723,"VEN",NA
"57827",208476,"Kyle","Johnson","R",19930930,"USA",NA
"57860",208597,"Chak Lam Coleman","Wong","R",20040606,"HKG",NA
"57861",208653,"Isaac","Becroft","R",20001029,"NZL",180
"57877",208819,"Max Hans","Rehberg","R",20030913,"GER",183
"57965",209191,"Oleksandr","Ovcharenko","R",20011017,"UKR",185
"57980",209238,"Sebastian","Dominguez","",20020622,"GUA",NA
"579811",209259,"Arthur","Fery","R",20020712,"GBR",175
"58017",209278,"Alec","Beckley","R",20010618,"RSA",183
"58029",209280,"Devin","Badenhorst","R",20040520,"RSA",NA
"58038",209403,"Faris","Zakaryia","R",20010513,"EGY",185
"580391",209405,"Daniel","Rincon","L",20030107,"ESP",185
"58130",209869,"Rodrigo","Crespo Piedra","R",20010531,"CRC",NA
"581381",209872,"Thehan Sanjaya","Wijemanne","L",20031221,"SRI",NA
"58139",209873,"Eric Jr.","Olivarez","R",19980418,"PHI",NA
"581421",209890,"Mili","Poljicak","R",20040713,"CRO",185
"581481",209914,"Andreja","Petrovic","R",20000201,"NOR",188
"581491",209916,"Marko","Topo","R",20030913,"GER",185
"581541",209920,"Raphael","Collignon","R",20020113,"BEL",191
"58157",209943,"Ilya","Snitari","R",20020320,"MDA",188
"582051",209971,"Michael","Bassem Sobhy","R",20040507,"EGY",NA
"58251",210025,"Branko","Djuric","R",20050210,"SRB",188
"58252",210039,"Orel","Kimhi","R",20030819,"ISR",173
"58253",210053,"Luka","Mikrut","R",20040416,"CRO",188
"58311",210119,"Andrej","Nedic","R",20041016,"BIH",185
"58354",210249,"Gillian","Osmont","R",20030513,"FRA",NA
"58355",210250,"Erik","Arutiunian","R",20041019,"BLR",191
"58356",210262,"Jaime","Faria","R",20030806,"POR",188
"58365",210317,"James","Mccabe","R",20030705,"AUS",188
"58377",210382,"Maximus","Jones","R",20040905,"THA",185
"583801",210464,"Darwin","Blanch","L",20070928,"USA",185
"583821",210494,"Theo","Papamalamis","R",20060109,"FRA",183
"58427",210535,"Maxim","Shin","R",20030604,"UZB",191
"58428",210680,"Clement","Mainguy","U",20030203,"VAN",NA
"58433",210696,"Alexander","Blockx","R",20050408,"BEL",191
"58436",210740,"Liam","Krall","R",20020520,"USA",191
"58440",211326,"Gunawan","Trismuwantara","U",20030109,"INA",NA
"58445",211415,"Cole","Gromley","U",19991226,"USA",NA
"58446",211451,"Gilles Arnaud","Bailly","R",20050919,"BEL",180
"58448",211458,"Nathan Anthony","Barki","R",20041111,"INA",178
"58450",211570,"Cesar","Cruz","U",20060911,"ESA",NA
"58454",211571,"Daniels","Tens","U",20050905,"LAT",NA
"58458",211572,"Tegar Abdi Satrio","Wibowo","U",20030303,"INA",NA
"58459",211573,"Lucky Candra","Kurniawan","U",20031220,"INA",NA
"58468",211768,"Manas","Dhamne","R",20071229,"IND",188
"58469",211776,"Martin","Landaluce","R",20060108,"ESP",191
"58470",211902,"Henry","Searle","L",20060329,"GBR",193
"584771",212037,"Amir","Milushev","R",20050618,"UZB",NA
"584781",212038,"Karam","Hatamleh","U",20010206,"JOR",NA
"584791",212040,"Daniel","Azar","U",20050223,"JAM",NA
"584801",212041,"Jacob","Bicknell","U",19990528,"JAM",NA
"58491",212082,"Joel","Schwaerzler","L",20060127,"AUT",188
"584931",212203,"Luca","Preda","U",20060319,"ROU",NA
"58494",212717,"Davis","Rolis","U",20050126,"LAT",NA
"58496",212718,"Heve","Kelley","U",19970329,"POC",NA
"584971",212719,"Matavao","Fanguna","U",19961019,"POC",NA
"584991",212722,"Kwok Shun Dasson","Chan","U",20050716,"HKG",NA
"58500",212733,"Matthew","Forbes","U",20060406,"USA",NA
"585011",212866,"Marcos Lee","Chan Baratau","U",20051115,"ECU",NA
"585021",212970,"Jack","Cheng","U",20081228,"HKG",NA
