"surface","tourney_level","tourney_date","winner1_id","winner2_id","winner_seed","winner_entry","loser1_id","loser2_id","loser_seed","loser_entry","score","round","winner1_hand","winner2_hand","loser1_hand","loser2_hand","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"Grass","A",20090608,103577,104259,NA,"",103096,102783,NA,"","3-6 6-1 13-11","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,103017,104999,NA,"",104925,104678,NA,"","6-1 6-1","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,104607,102811,NA,"",102886,103455,2,"","6-1 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,103017,104999,NA,"",102093,102963,3,"","6-4 7-6","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,103577,104259,NA,"",104332,103580,4,"","1-6 6-3 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,104676,103843,NA,"WC",103857,104098,NA,"","4-6 6-3 10-7","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,103096,102783,NA,"",102148,103722,NA,"","6-3 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,104925,104678,NA,"",102382,103781,NA,"","7-5 3-6 10-6","R16","R","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,102967,104542,NA,"",102836,103938,NA,"AL","6-3 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grass","A",20090608,103163,102306,NA,"WC",103859,103812,NA,"","7-6 6-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103859,101868,NA,"",103573,102659,4,"","6-7 6-2 14-12","F","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103573,102659,4,"",102979,103325,1,"","7-5 6-4","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103859,101868,NA,"",103970,103868,NA,"","6-3 6-2","SF","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,102979,103325,1,"",103711,103238,NA,"","6-4 1-6 10-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103970,103868,NA,"",104719,103490,3,"","6-3 4-6 13-11","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103573,102659,4,"",104262,103451,NA,"","7-5 6-4","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103859,101868,NA,"",104292,104695,NA,"WC","6-4 6-4","QF","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,102979,103325,1,"",101904,104071,NA,"WC","6-4 6-7 10-8","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,104292,104695,NA,"WC",103780,104504,2,"","6-4 7-5","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,104719,103490,3,"",104731,104542,NA,"","6-4 3-6 10-8","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103573,102659,4,"",103254,104486,NA,"","6-2 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103859,101868,NA,"",104523,102864,NA,"","6-4 6-4","R16","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,104262,103451,NA,"",104198,103105,NA,"","6-3 6-3","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103970,103868,NA,"",104797,104230,NA,"","6-4 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","A",20090202,103711,103238,NA,"",104571,104871,NA,"","6-3 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103898,104542,NA,"",103586,103690,6,"","6-2 6-4","F","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103898,104542,NA,"",102405,101956,3,"","7-6 6-2","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103586,103690,6,"",102382,103781,NA,"","6-1 6-4","SF","L","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103586,103690,6,"",103184,103185,2,"","6-1 5-7 10-8","QF","L","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102405,101956,3,"",103997,103594,8,"","4-6 6-3 10-5","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102382,103781,NA,"",103325,101868,5,"","4-6 7-6 10-6","QF","L","L","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103898,104542,NA,"",102886,103455,NA,"","3-6 6-4 10-7","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103898,104542,NA,"",102110,102800,1,"","6-4 6-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103184,103185,2,"",102388,103080,NA,"","6-3 6-2","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102405,101956,3,"",103617,104583,NA,"","7-5 3-6 10-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102382,103781,NA,"",103018,103544,4,"","5-7 6-3 10-7","R16","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103325,101868,5,"",103852,104269,NA,"","W/O","R16","R","L","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103586,103690,6,"",104160,104332,NA,"","6-2 7-6","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102886,103455,NA,"",103946,102061,7,"","5-7 6-3 10-5","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103997,103594,8,"",103794,103163,NA,"","W/O","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102388,103080,NA,"",102979,102697,NA,"","4-6 6-3 11-9","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103794,103163,NA,"",104810,103817,NA,"WC","7-6 6-0","R32","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103898,104542,NA,"",103566,103285,NA,"","7-5 7-5","R32","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102886,103455,NA,"",102093,102963,NA,"","4-6 7-6 11-9","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,104160,104332,NA,"",104607,104259,NA,"","W/O","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,102382,103781,NA,"",105003,104501,NA,"WC","6-3 6-3","R32","L","L","U","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103852,104269,NA,"",104338,103990,NA,"","7-5 7-6","R32","L","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hard","M",20091011,103617,104583,NA,"",103484,104545,NA,"","7-5 6-2","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104655,104314,3,"",102886,103455,1,"","6-3 6-3","F","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,102886,103455,1,"",103252,103990,4,"","6-2 7-6","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104655,104314,3,"",103169,103656,NA,"","7-5 6-3","SF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,102886,103455,1,"",102860,103808,NA,"","6-3 6-2","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,103169,103656,NA,"",102463,104338,2,"","7-5 7-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104655,104314,3,"",104154,103201,NA,"WC","6-2 6-3","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,103252,103990,4,"",104665,104593,NA,"","6-4 7-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,102886,103455,1,"",103534,103594,NA,"","6-3 6-2","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,102463,104338,2,"",104076,102585,NA,"","6-1 7-6","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104655,104314,3,"",105064,103506,NA,"","6-3 3-6 10-6","R16","R","L","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,103252,103990,4,"",103540,103828,NA,"","7-6 7-6","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104665,104593,NA,"",103602,105070,NA,"WC","7-6 7-5","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,102860,103808,NA,"",104216,102839,NA,"","6-3 3-6 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,104154,103201,NA,"WC",103675,104724,NA,"","4-6 7-5 10-4","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090202,103169,103656,NA,"",103700,103926,NA,"","6-3 6-3","R16","R","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103997,103594,2,"",103540,103828,NA,"","6-2 7-6","F","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103997,103594,2,"",102836,103938,NA,"","7-5 6-2","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103540,103828,NA,"",104719,103490,NA,"","6-2 4-6 11-9","SF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103997,103594,2,"",104222,104598,NA,"WC","6-4 3-6 10-8","QF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,104719,103490,NA,"",102697,104504,3,"","7-6 1-6 10-7","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,102836,103938,NA,"",102388,103080,4,"","6-4 6-4","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103540,103828,NA,"",105831,104203,NA,"WC","6-2 6-2","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,105831,104203,NA,"WC",102110,102800,1,"","7-6 2-6 10-6","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103997,103594,2,"",104386,104678,NA,"","6-4 6-1","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,102697,104504,3,"",103711,103238,NA,"","7-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,102388,103080,4,"",103096,103534,NA,"","6-3 7-5","R16","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,103540,103828,NA,"",103294,103735,NA,"","6-2 6-3","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,104222,104598,NA,"WC",102318,104486,NA,"","6-4 3-6 10-7","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,104719,103490,NA,"",105023,103373,NA,"","6-4 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090504,102836,103938,NA,"",104056,103333,NA,"","7-6 4-6 10-7","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104719,103252,NA,"",104597,103490,NA,"","6-3 5-7 10-8","F","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104597,103490,NA,"",104314,103373,NA,"","2-6 6-3 14-12","SF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104719,103252,NA,"",102860,103808,NA,"","6-1 1-6 10-5","SF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104597,103490,NA,"",103169,103656,NA,"","6-1 6-0","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,102860,103808,NA,"",104593,103868,NA,"","6-1 7-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104314,103373,NA,"",104076,103506,NA,"","W/O","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104719,103252,NA,"",104724,104547,NA,"WC","6-1 6-1","QF","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104593,103868,NA,"",102886,103455,1,"","6-7 6-3 10-5","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104314,103373,NA,"",103997,103594,2,"","7-5 6-2","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,103169,103656,NA,"",104655,104216,3,"","6-2 6-7 10-8","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104724,104547,NA,"WC",102463,104338,4,"","6-2 7-5","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104076,103506,NA,"",104665,102845,NA,"","7-6 6-2","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104597,103490,NA,"",102251,102585,NA,"WC","6-2 6-2","R16","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,102860,103808,NA,"",103534,103675,NA,"","6-1 7-5","R16","R","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","A",20090216,104719,103252,NA,"",104230,103454,NA,"","6-3 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104160,102233,3,"",103325,101868,NA,"","3-6 6-3 6-2","F","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104160,102233,3,"",102110,102800,1,"","7-6 7-6","SF","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103325,101868,NA,"",103184,103185,2,"","0-6 7-6 6-4","SF","R","L","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102110,102800,1,"",103857,104098,NA,"","6-4 6-2","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103184,103185,2,"",104043,103990,NA,"","7-6 4-6 7-6","QF","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104160,102233,3,"",103946,102061,5,"","6-2 7-6","QF","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103325,101868,NA,"",104076,103602,NA,"","W/O","QF","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102110,102800,1,"",103577,102836,NA,"","6-0 6-3","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103184,103185,2,"",103573,102659,14,"","6-3 6-4","R16","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104160,102233,3,"",103898,103917,NA,"WC","7-6 6-3","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104076,103602,NA,"",102405,101956,4,"","7-5 4-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103946,102061,5,"",103711,103938,NA,"","3-6 6-4 7-6","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103857,104098,NA,"",104655,103632,8,"","7-6 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104043,103990,NA,"",102306,102565,NA,"","6-3 6-4","R16","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103325,101868,NA,"",102388,103080,NA,"","3-6 6-3 7-5","R16","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102110,102800,1,"",102904,102881,NA,"","6-4 6-2","R32","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103184,103185,2,"",102318,104486,NA,"","6-1 6-4","R32","L","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104160,102233,3,"",103859,104660,NA,"","4-6 6-3 6-2","R32","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102405,101956,4,"",103540,103828,NA,"","7-5 6-7 7-6","R32","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103946,102061,5,"",104620,104312,NA,"","6-3 6-1","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104043,103990,NA,"",103586,103690,6,"","6-4 4-6 6-4","R32","R","R","L","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104655,103632,8,"",102382,103781,NA,"","6-3 6-4","R32","R","R","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102306,102565,NA,"",103997,103594,9,"","7-6 7-6","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102388,103080,NA,"",102886,103455,12,"","7-6 6-3","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103573,102659,14,"",102811,104999,NA,"","6-3 7-6","R32","R","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103898,103917,NA,"WC",103617,104583,15,"","6-2 6-4","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,104076,103602,NA,"",104198,103373,NA,"","6-1 6-3","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103577,102836,NA,"",103970,104593,NA,"","W/O","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103857,104098,NA,"",104926,104559,NA,"AL","6-2 6-3","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103711,103938,NA,"",104719,103490,NA,"","6-3 6-2","R32","R","R","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,103325,101868,NA,"",103401,103294,NA,"","6-4 6-4","R32","R","L","R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clay","G",20090525,102110,102800,1,"",102463,104547,NA,"","6-3 6-4","R64","L","R","R","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
