"","player_id","name_first","name_last","hand","dob","ioc","height"
"359",100359,"Richard","Lewis","L",19541206,"GBR",NA
"360",100360,"Brian","Teacher","R",19541223,"USA",190
"361",100361,"Willie","Davies","R",19550101,"GBR",NA
"362",100362,"Peter","Fleming","R",19550121,"USA",196
"363",100363,"Jiri","Granat","R",19550128,"CZE",185
"364",100364,"Jonathan","Smith","R",19550129,"GBR",188
"365",100365,"Peter","Holl","R",19550129,"GER",NA
"366",100366,"Heiner","Seuss","R",19550204,"GER",NA
"367",100367,"Belus","Prajoux","R",19550227,"CHI",170
"368",100368,"Haroon","Ismail","R",19550227,"ZIM",178
"369",100369,"Herve","Gauvain","R",19550304,"FRA",180
"370",100370,"Helmut","Beermann","R",19550309,"GER",NA
"371",100371,"Robert","Baumgartner","R",19550311,"GER",NA
"372",100372,"Trey","Waltke","R",19550316,"USA",173
"373",100373,"Christopher","Sylvan","R",19550318,"USA",NA
"374",100374,"Javier","Soler","L",19550325,"ESP",NA
"375",100375,"John","Hayes","R",19550407,"USA",193
"376",100376,"Buster C","Mottram","R",19550425,"GBR",193
"377",100377,"Colin","Dowdeswell","R",19550512,"GBR",185
"378",100378,"David","Schneider","R",19550517,"USA",185
"379",100379,"Craig","Edwards","R",19550519,"USA",175
"380",100380,"Butch","Walts","R",19550604,"USA",193
"381",100381,"Michael","Greenberg","R",19550611,"USA",NA
"382",100382,"Chris","Kachel","R",19550619,"AUS",NA
"383",100383,"Peter","Mcnamara","R",19550705,"AUS",185
"384",100384,"Alejandro","Cortes","R",19550714,"COL",NA
"385",100385,"Filip","Krajcik","R",19550723,"AUT",NA
"386",100386,"Jose","Garcia","R",19550723,"ESP",NA
"387",100387,"Jiri","Prucha","R",19550810,"CZE",NA
"388",100388,"Peter","Pearson","R",19550812,"USA",NA
"389",100389,"Horace","Reid","R",19550814,"USA",NA
"390",100390,"Trevor","Allan","L",19550817,"AUS",178
"391",100391,"Larry","Davidson","R",19550821,"USA",NA
"392",100392,"Richard","Meyer","R",19550904,"USA",183
"393",100393,"Marcos","Hocevar","R",19550926,"BRA",185
"394",100394,"Angel","Gimenez","R",19551010,"ESP",163
"395",100395,"Victor","Pecci","R",19551015,"PAR",193
"396",100396,"Martin","Robinson","L",19551019,"GBR",NA
"397",100397,"Terry","Rocavert","R",19551021,"AUS",180
"398",100398,"Julio","Goes","R",19551025,"BRA",180
"399",100399,"Rocky","Maguire","R",19551027,"USA",NA
"400",100400,"Hubertus","Hoyt","R",19551103,"USA",NA
"401",100401,"Sean","Sorensen","R",19551112,"IRL",NA
